,Start,Stop,Speaker,Season,Episode,Episode_order,ID,Episode_length
48,108172.99406250002,108173.23031250002,1,1,01,101,S01E01,2516.5
49,108173.23031250002,108174.44531250001,14,1,01,101,S01E01,2516.5
50,108174.44531250001,108178.44468750001,1,1,01,101,S01E01,2516.5
51,108178.44468750001,108178.49531250002,17,1,01,101,S01E01,2516.5
52,108178.49531250002,108182.3259375,1,1,01,101,S01E01,2516.5
53,108182.3259375,108182.49468750002,12,1,01,101,S01E01,2516.5
54,108182.49468750002,108184.73906250001,20,1,01,101,S01E01,2516.5
55,108187.86093750001,108188.50218750001,20,1,01,101,S01E01,2516.5
56,108188.50218750001,108191.94468750001,17,1,01,101,S01E01,2516.5
57,108193.15968750001,108193.32843750001,17,1,01,101,S01E01,2516.5
58,108193.32843750001,108196.87218750002,16,1,01,101,S01E01,2516.5
59,108195.33656250002,108195.67406250001,18,1,01,101,S01E01,2516.5
60,108195.85968750001,108196.11281250001,18,1,01,101,S01E01,2516.5
61,108197.54718750001,108198.94781250002,16,1,01,101,S01E01,2516.5
62,108198.62718750001,108198.64406250001,13,1,01,101,S01E01,2516.5
63,108198.72843750002,108199.08281250001,13,1,01,101,S01E01,2516.5
64,108198.94781250002,108199.0153125,18,1,01,101,S01E01,2516.5
65,108199.08281250001,108199.4371875,18,1,01,101,S01E01,2516.5
66,108199.4371875,108199.8590625,13,1,01,101,S01E01,2516.5
67,108200.83781250002,108206.71031250001,13,1,01,101,S01E01,2516.5
68,108206.76093750002,108206.7946875,13,1,01,101,S01E01,2516.5
69,108207.55406250001,108208.4990625,13,1,01,101,S01E01,2516.5
70,108208.4990625,108210.00093750001,9,1,01,101,S01E01,2516.5
71,108210.00093750001,108210.03468750001,1,1,01,101,S01E01,2516.5
72,108214.11843750002,108215.4515625,9,1,01,101,S01E01,2516.5
73,108215.4515625,108215.72156250001,1,1,01,101,S01E01,2516.5
74,108216.59906250001,108217.94906250002,9,1,01,101,S01E01,2516.5
75,108217.94906250002,108218.99531250002,0,1,01,101,S01E01,2516.5
76,108218.99531250002,108219.50156250001,26,1,01,101,S01E01,2516.5
77,108219.50156250001,108220.83468750001,12,1,01,101,S01E01,2516.5
78,108220.83468750001,108220.9528125,26,1,01,101,S01E01,2516.5
79,108220.9528125,108221.02031250001,12,1,01,101,S01E01,2516.5
80,108221.02031250001,108221.10468750002,26,1,01,101,S01E01,2516.5
81,108221.10468750002,108221.1553125,12,1,01,101,S01E01,2516.5
82,108221.1553125,108221.17218750001,26,1,01,101,S01E01,2516.5
83,108221.17218750001,108221.25656250001,12,1,01,101,S01E01,2516.5
84,108221.25656250001,108221.29031250002,26,1,01,101,S01E01,2516.5
85,108224.26031250002,108224.44593750002,12,1,01,101,S01E01,2516.5
86,108224.44593750002,108225.49218750001,0,1,01,101,S01E01,2516.5
87,108225.49218750001,108229.49156250001,13,1,01,101,S01E01,2516.5
