,Start,Stop,Speaker,Season,Episode,Episode_order,ID,Episode_length
0,98288.04093750002,98288.9521875,18,1,01,101,S01E01,3729.0
1,98394.67406250001,98396.39531250001,24,1,01,101,S01E01,3729.0
2,98396.7328125,98397.50906250002,24,1,01,101,S01E01,3729.0
3,98398.53843750001,98401.71093750001,24,1,01,101,S01E01,3729.0
4,98401.72781250002,98401.76156250002,24,1,01,101,S01E01,3729.0
5,98402.30156250001,98403.4828125,24,1,01,101,S01E01,3729.0
6,98404.44468750001,98407.2628125,24,1,01,101,S01E01,3729.0
7,98410.58718750002,98412.94968750002,2,1,01,101,S01E01,3729.0
8,98412.94968750002,98413.23656250001,16,1,01,101,S01E01,3729.0
9,98413.23656250001,98413.43906250001,2,1,01,101,S01E01,3729.0
10,98413.43906250001,98414.82281250002,4,1,01,101,S01E01,3729.0
11,98414.8565625,98414.8903125,4,1,01,101,S01E01,3729.0
12,98415.85218750002,98417.50593750001,4,1,01,101,S01E01,3729.0
13,98417.50593750001,98418.63656250002,24,1,01,101,S01E01,3729.0
14,98420.32406250002,98421.96093750001,24,1,01,101,S01E01,3729.0
15,98423.17593750001,98426.43281250002,24,1,01,101,S01E01,3729.0
16,98426.44968750002,98430.93843750001,24,1,01,101,S01E01,3729.0
17,98430.93843750001,98431.49531250002,20,1,01,101,S01E01,3729.0
18,98431.49531250002,98431.81593750001,2,1,01,101,S01E01,3729.0
19,98431.81593750001,98432.9971875,20,1,01,101,S01E01,3729.0
20,98432.9971875,98433.18281250002,2,1,01,101,S01E01,3729.0
21,98433.73968750001,98433.94218750001,20,1,01,101,S01E01,3729.0
22,98433.94218750001,98434.93781250001,2,1,01,101,S01E01,3729.0
23,98434.93781250001,98435.44406250001,20,1,01,101,S01E01,3729.0
24,98435.44406250001,98435.49468750002,5,1,01,101,S01E01,3729.0
25,98437.48593750001,98438.00906250002,5,1,01,101,S01E01,3729.0
26,98438.21156250002,98438.26218750002,5,1,01,101,S01E01,3729.0
27,98438.2790625,98438.32968750001,5,1,01,101,S01E01,3729.0
28,98439.67968750001,98442.14343750001,5,1,01,101,S01E01,3729.0
29,98443.22343750001,98443.44281250001,5,1,01,101,S01E01,3729.0
30,98443.44281250001,98443.45968750001,13,1,01,101,S01E01,3729.0
31,98443.45968750001,98444.1853125,18,1,01,101,S01E01,3729.0
32,98444.1853125,98444.32031250001,13,1,01,101,S01E01,3729.0
33,98444.32031250001,98444.94468750001,18,1,01,101,S01E01,3729.0
34,98444.94468750001,98444.99531250002,10,1,01,101,S01E01,3729.0
35,98444.99531250002,98446.4971875,5,1,01,101,S01E01,3729.0
36,98446.4971875,98447.69531250001,10,1,01,101,S01E01,3729.0
37,98446.9359375,98449.18031250002,5,1,01,101,S01E01,3729.0
38,98451.40781250001,98462.5453125,5,1,01,101,S01E01,3729.0
39,98454.14156250001,98454.24281250002,11,1,01,101,S01E01,3729.0
40,98454.3271875,98454.34406250001,11,1,01,101,S01E01,3729.0
41,98454.36093750001,98454.39468750001,11,1,01,101,S01E01,3729.0
42,98454.49593750002,98454.59718750001,0,1,01,101,S01E01,3729.0
43,98457.44906250002,98457.58406250001,11,1,01,101,S01E01,3729.0
44,98462.88281250001,98464.73906250001,5,1,01,101,S01E01,3729.0
45,98468.2490625,98468.92406250001,5,1,01,101,S01E01,3729.0
46,98470.62843750001,98470.94906250002,5,1,01,101,S01E01,3729.0
47,98470.94906250002,98470.9996875,21,1,01,101,S01E01,3729.0
48,98470.9996875,98471.50593750001,5,1,01,101,S01E01,3729.0
49,98471.50593750001,98472.34968750001,18,1,01,101,S01E01,3729.0
50,98472.34968750001,98476.95656250001,5,1,01,101,S01E01,3729.0
51,98477.3109375,98477.9521875,5,1,01,101,S01E01,3729.0
52,98477.9521875,98478.39093750001,18,1,01,101,S01E01,3729.0
53,98479.2178125,98479.50468750001,10,1,01,101,S01E01,3729.0
54,98479.50468750001,98479.57218750002,5,1,01,101,S01E01,3729.0
55,98479.57218750002,98479.6396875,10,1,01,101,S01E01,3729.0
56,98479.6396875,98479.99406250002,18,1,01,101,S01E01,3729.0
57,98479.99406250002,98480.07843750001,5,1,01,101,S01E01,3729.0
58,98481.15843750001,98481.41156250001,5,1,01,101,S01E01,3729.0
59,98481.41156250001,98481.49593750002,10,1,01,101,S01E01,3729.0
60,98481.49593750002,98481.59718750001,5,1,01,101,S01E01,3729.0
61,98481.59718750001,98481.71531250002,10,1,01,101,S01E01,3729.0
62,98481.7321875,98481.90093750002,10,1,01,101,S01E01,3729.0
63,98481.90093750002,98481.98531250001,5,1,01,101,S01E01,3729.0
64,98482.64343750001,98486.01843750001,5,1,01,101,S01E01,3729.0
65,98487.09843750001,98488.12781250001,5,1,01,101,S01E01,3729.0
66,98490.1865625,98491.18218750002,5,1,01,101,S01E01,3729.0
67,98491.2159375,98491.26656250001,5,1,01,101,S01E01,3729.0
68,98491.72218750001,98491.75593750001,5,1,01,101,S01E01,3729.0
69,98491.82343750002,98492.86968750002,5,1,01,101,S01E01,3729.0
70,98494.33781250002,98498.13468750002,5,1,01,101,S01E01,3729.0
71,98499.14718750001,98501.00343750001,5,1,01,101,S01E01,3729.0
72,98501.00343750001,98501.20593750001,0,1,01,101,S01E01,3729.0
73,98502.25218750001,98505.30656250002,5,1,01,101,S01E01,3729.0
74,98506.89281250001,98507.75343750001,5,1,01,101,S01E01,3729.0
75,98508.04031250002,98509.94718750002,5,1,01,101,S01E01,3729.0
76,98509.94718750002,98511.11156250001,0,1,01,101,S01E01,3729.0
