,Start,Stop,Speaker,Season,Episode,Episode_order,ID,Episode_length
78,71828.14218750001,71830.99406250002,20,1,01,101,S01E01,3421.5
79,71830.99406250002,71831.38218750001,0,1,01,101,S01E01,3421.5
80,71831.38218750001,71831.4328125,20,1,01,101,S01E01,3421.5
81,71831.4328125,71833.50843750002,0,1,01,101,S01E01,3421.5
82,71833.50843750002,71834.48718750001,4,1,01,101,S01E01,3421.5
83,71835.63468750002,71837.3896875,4,1,01,101,S01E01,3421.5
84,71837.7946875,71837.94656250002,4,1,01,101,S01E01,3421.5
85,71837.94656250002,71837.9971875,20,1,01,101,S01E01,3421.5
86,71837.9971875,71840.2921875,0,1,01,101,S01E01,3421.5
87,71840.2921875,71840.44406250001,18,1,01,101,S01E01,3421.5
88,71840.44406250001,71840.7309375,0,1,01,101,S01E01,3421.5
89,71845.47281250001,71846.94093750001,19,1,01,101,S01E01,3421.5
90,71847.43031250002,71849.94468750001,19,1,01,101,S01E01,3421.5
91,71849.94468750001,71849.9953125,16,1,01,101,S01E01,3421.5
92,71849.9953125,71851.6996875,9,1,01,101,S01E01,3421.5
93,71851.9528125,71852.91468750002,9,1,01,101,S01E01,3421.5
94,71853.4209375,71857.99406250002,9,1,01,101,S01E01,3421.5
95,71857.99406250002,71858.39906250002,16,1,01,101,S01E01,3421.5
96,71858.39906250002,71858.4496875,9,1,01,101,S01E01,3421.5
97,71858.4496875,71862.78656250001,16,1,01,101,S01E01,3421.5
98,71865.6384375,71866.4484375,16,1,01,101,S01E01,3421.5
99,71866.4484375,71866.93781250001,12,1,01,101,S01E01,3421.5
100,71866.93781250001,71867.00531250001,0,1,01,101,S01E01,3421.5
101,71867.00531250001,71868.50718750001,19,1,01,101,S01E01,3421.5
102,71868.7771875,71870.31281250001,19,1,01,101,S01E01,3421.5
103,71870.6840625,71871.49406250002,19,1,01,101,S01E01,3421.5
104,71871.49406250002,71871.71343750002,9,1,01,101,S01E01,3421.5
105,71871.71343750002,71871.9496875,19,1,01,101,S01E01,3421.5
106,71871.9496875,71875.66218750001,9,1,01,101,S01E01,3421.5
107,71878.04156250002,71879.9821875,0,1,01,101,S01E01,3421.5
108,71880.8259375,71887.9640625,0,1,01,101,S01E01,3421.5
109,71889.2634375,71893.38093750001,0,1,01,101,S01E01,3421.5
110,71894.91656250002,71896.80656250002,0,1,01,101,S01E01,3421.5
111,71903.77593750002,71911.4371875,3,1,01,101,S01E01,3421.5
112,71911.4371875,71913.00656250001,0,1,01,101,S01E01,3421.5
113,71913.00656250001,71920.9040625,3,1,01,101,S01E01,3421.5
114,71927.14781250001,71927.18156250002,3,1,01,101,S01E01,3421.5
115,71927.6371875,71927.6709375,3,1,01,101,S01E01,3421.5
116,71933.00343750001,71935.4503125,3,1,01,101,S01E01,3421.5
117,71935.4503125,71935.50093750001,0,1,01,101,S01E01,3421.5
118,71935.50093750001,71936.20968750001,3,1,01,101,S01E01,3421.5
119,71936.5303125,71936.68218750002,3,1,01,101,S01E01,3421.5
120,71941.71093750001,71943.12843750001,0,1,01,101,S01E01,3421.5
121,71982.16031250001,71982.17718750001,9,1,01,101,S01E01,3421.5
122,71983.45968750001,71983.51031250002,9,1,01,101,S01E01,3421.5
123,71983.64531250001,71983.67906250001,9,1,01,101,S01E01,3421.5
124,71983.81406250001,71984.1684375,9,1,01,101,S01E01,3421.5
125,71984.64093750001,71984.67468750001,9,1,01,101,S01E01,3421.5
126,71986.14281250001,71986.17656250001,9,1,01,101,S01E01,3421.5
127,72004.13156250001,72004.50281250001,15,1,01,101,S01E01,3421.5
128,72004.50281250001,72004.53656250001,9,1,01,101,S01E01,3421.5
129,72004.53656250001,72004.99218750001,15,1,01,101,S01E01,3421.5
130,72004.99218750001,72005.36343750001,9,1,01,101,S01E01,3421.5
131,72005.36343750001,72005.44781250002,15,1,01,101,S01E01,3421.5
132,72005.44781250002,72005.4984375,25,1,01,101,S01E01,3421.5
133,72005.4984375,72005.54906250001,9,1,01,101,S01E01,3421.5
134,72005.54906250001,72006.00468750001,25,1,01,101,S01E01,3421.5
135,72006.00468750001,72006.22406250001,9,1,01,101,S01E01,3421.5
136,72006.22406250001,72006.44343750001,25,1,01,101,S01E01,3421.5
137,72006.44343750001,72008.68781250001,9,1,01,101,S01E01,3421.5
138,72013.32843750001,72014.17218750001,9,1,01,101,S01E01,3421.5
139,72049.1709375,72050.58843750002,9,1,01,101,S01E01,3421.5
140,72050.68968750001,72057.00093750001,9,1,01,101,S01E01,3421.5
141,72058.0134375,72058.58718750002,9,1,01,101,S01E01,3421.5
142,72058.58718750002,72058.6546875,19,1,01,101,S01E01,3421.5
143,72058.6546875,72059.9371875,0,1,01,101,S01E01,3421.5
144,72060.66281250001,72062.90718750001,0,1,01,101,S01E01,3421.5
145,72062.90718750001,72062.94093750001,6,1,01,101,S01E01,3421.5
146,72062.94093750001,72063.00843750002,0,1,01,101,S01E01,3421.5
147,72063.00843750002,72063.17718750001,19,1,01,101,S01E01,3421.5
148,72063.17718750001,72065.3709375,0,1,01,101,S01E01,3421.5
149,72065.7928125,72067.85156250001,19,1,01,101,S01E01,3421.5
150,72072.7959375,72075.00656250001,0,1,01,101,S01E01,3421.5
151,72075.00656250001,72075.47906250002,25,1,01,101,S01E01,3421.5
152,72079.5121875,72079.7315625,16,1,01,101,S01E01,3421.5
153,72079.7315625,72080.50781250001,9,1,01,101,S01E01,3421.5
154,72080.50781250001,72081.50343750001,16,1,01,101,S01E01,3421.5
155,72088.94531250001,72091.45968750001,9,1,01,101,S01E01,3421.5
156,72093.90656250001,72098.44593750002,9,1,01,101,S01E01,3421.5
157,72098.44593750002,72099.9984375,16,1,01,101,S01E01,3421.5
158,72099.9984375,72100.25156250001,9,1,01,101,S01E01,3421.5
159,72100.25156250001,72100.50468750001,16,1,01,101,S01E01,3421.5
160,72100.50468750001,72102.00656250001,9,1,01,101,S01E01,3421.5
161,72103.25531250001,72106.44468750001,9,1,01,101,S01E01,3421.5
162,72106.46156250002,72106.47843750002,9,1,01,101,S01E01,3421.5
163,72106.66406250001,72111.89531250001,9,1,01,101,S01E01,3421.5
164,72112.8571875,72122.71218750002,9,1,01,101,S01E01,3421.5
165,72117.2615625,72117.41343750001,0,1,01,101,S01E01,3421.5
166,72117.4978125,72117.66656250002,0,1,01,101,S01E01,3421.5
167,72124.6359375,72125.5303125,2,1,01,101,S01E01,3421.5
168,72125.83406250001,72130.00218750001,2,1,01,101,S01E01,3421.5
169,72130.00218750001,72130.01906250001,7,1,01,101,S01E01,3421.5
170,72133.69781250002,72136.09406250001,2,1,01,101,S01E01,3421.5
171,72137.84906250001,72139.55343750001,13,1,01,101,S01E01,3421.5
172,72139.55343750001,72139.72218750001,18,1,01,101,S01E01,3421.5
173,72139.72218750001,72139.94156250001,13,1,01,101,S01E01,3421.5
174,72139.94156250001,72140.43093750002,18,1,01,101,S01E01,3421.5
175,72142.08468750001,72142.92843750001,9,1,01,101,S01E01,3421.5
176,72144.76781250001,72145.67906250001,9,1,01,101,S01E01,3421.5
177,72147.29906250001,72147.99093750001,9,1,01,101,S01E01,3421.5
178,72160.5121875,72164.1065625,9,1,01,101,S01E01,3421.5
179,72164.1403125,72166.13156250001,9,1,01,101,S01E01,3421.5
180,72168.15656250001,72169.54031250002,9,1,01,101,S01E01,3421.5
181,72173.06718750001,72174.4509375,9,1,01,101,S01E01,3421.5
182,72174.4509375,72178.50093750001,0,1,01,101,S01E01,3421.5
183,72178.50093750001,72178.95656250001,16,1,01,101,S01E01,3421.5
184,72182.95593750001,72184.28906250001,9,1,01,101,S01E01,3421.5
185,72186.9215625,72189.75656250001,9,1,01,101,S01E01,3421.5
186,72193.53656250001,72196.43906250001,9,1,01,101,S01E01,3421.5
187,72196.43906250001,72196.50656250001,0,1,01,101,S01E01,3421.5
188,72196.50656250001,72196.9959375,25,1,01,101,S01E01,3421.5
189,72196.9959375,72197.11406250001,9,1,01,101,S01E01,3421.5
190,72197.14781250001,72197.18156250002,9,1,01,101,S01E01,3421.5
191,72197.2321875,72199.9996875,9,1,01,101,S01E01,3421.5
192,72200.64093750001,72203.1384375,9,1,01,101,S01E01,3421.5
193,72204.25218750001,72206.68218750002,9,1,01,101,S01E01,3421.5
194,72206.3278125,72206.76656250001,16,1,01,101,S01E01,3421.5
195,72206.76656250001,72206.9521875,9,1,01,101,S01E01,3421.5
196,72206.9521875,72207.00281250001,16,1,01,101,S01E01,3421.5
197,72207.00281250001,72207.10406250002,9,1,01,101,S01E01,3421.5
198,72207.62718750001,72208.50468750001,9,1,01,101,S01E01,3421.5
199,72208.50468750001,72209.51718750001,16,1,01,101,S01E01,3421.5
