Cumulative_shifted,Episode_order,Season,Episode,Correct_start,Correct_stop,Speaker
108188.0,101,1,01,0.5021874999947613,3.944687499999418,17
108188.0,101,1,01,5.328437499993015,8.872187500019209,16
108188.0,101,1,01,9.547187499993015,10.94781250001688,16
108188.0,101,1,01,11.437187500006985,11.859062500006985,13
108188.0,101,1,01,12.837812500016298,18.710312499999418,13
108188.0,101,1,01,19.554062499999418,20.499062500006403,13
108188.0,101,1,01,20.499062500006403,22.000937499993597,9
108188.0,101,1,01,26.118437500015716,27.45156250000582,9
108188.0,101,1,01,28.59906249999767,29.949062500018044,9
108188.0,101,1,01,29.949062500018044,30.995312500017462,0
108188.0,101,1,01,30.995312500017462,31.50156249999418,26
108188.0,101,1,01,31.50156249999418,32.834687499998836,12
108188.0,101,1,01,36.445937500015134,37.4921875,0
108188.0,101,1,01,37.4921875,41.49156249999942,13
108188.0,101,1,01,43.34781249999651,45.558437500018044,13
108188.0,101,1,01,45.76093750001746,47.178437499998836,13
108188.0,101,1,01,47.245937500018044,50.131562499998836,25
108188.0,101,1,01,52.51093750001746,54.29968749999534,25
108188.0,101,1,01,55.008437500015134,56.493437500015716,13
108188.0,101,1,01,56.493437500015716,59.446562500015716,5
108188.0,101,1,01,59.446562500015716,60.003437499995925,18
108188.0,101,1,01,60.003437499995925,60.796562500006985,12
108188.0,101,1,01,68.7109375,71.30968750001921,1
108188.0,101,1,01,71.30968750001921,75.51156250001804,8
108188.0,101,1,01,78.34656249999534,79.30843750001804,9
108188.0,101,1,01,79.30843750001804,89.23093750001863,3
108188.0,101,1,01,90.42906249999942,92.40343750001921,3
108188.0,101,1,01,92.40343750001921,96.47031249999418,8
108188.0,101,1,01,96.47031249999418,98.7821874999936,13
108188.0,101,1,01,99.98031250001804,102.44406249999884,13
108188.0,101,1,01,102.8828125,103.99656250001863,0
108188.0,101,1,01,103.99656250001863,105.39718749999884,13
108188.0,101,1,01,105.92031250000582,108.0634374999936,13
108188.0,101,1,01,109.7509374999936,110.44281249999767,13
108188.0,101,1,01,111.05031249999593,112.50156249999418,4
108188.0,101,1,01,113.8515625,114.59406249999302,4
108188.0,101,1,01,115.4209375000064,116.23093750001863,1
108188.0,101,1,01,121.07406250001804,125.15781249999418,6
108188.0,101,1,01,125.4784375000163,126.98031250001804,6
108188.0,101,1,01,127.26718749999418,127.99281250001513,3
108188.0,101,1,01,127.99281250001513,135.1140624999971,1
108188.0,101,1,01,135.21531250001863,136.49781250000524,1
108188.0,101,1,01,136.68343750001804,138.23593749999418,14
108188.0,101,1,01,144.7665624999936,148.79968749999534,20
108188.0,101,1,01,151.92156250000698,152.84968749999825,20
108188.0,101,1,01,154.2334375000064,155.39781249999942,9
108188.0,101,1,01,175.2596875000163,176.91343749999942,20
108188.0,101,1,01,176.99781250000524,180.40656249999302,15
108188.0,101,1,01,187.27468750001572,188.50656249999884,15
108188.0,101,1,01,188.9453125,191.25718749999942,0
108188.0,101,1,01,191.66218749999825,192.82656250000582,0
108188.0,101,1,01,195.56031250000524,195.9990625000064,12
108188.0,101,1,01,195.9990625000064,196.50531249999767,9
108188.0,101,1,01,196.50531249999767,196.99468750001688,7
108188.0,101,1,01,197.95656249999593,198.44593750001513,12
108188.0,101,1,01,198.44593750001513,199.00281249999534,9
108188.0,101,1,01,199.0196874999965,199.4921875,9
108188.0,101,1,01,199.4921875,205.9384374999936,0
108188.0,101,1,01,206.71468750001804,207.91281249999884,3
108188.0,101,1,01,208.2334375000064,208.8409375000192,3
108188.0,101,1,01,209.88718750001863,211.28781249999884,3
108188.0,101,1,01,211.57468750001863,213.93718750000698,3
108188.0,101,1,01,216.38406250001572,217.90281250001863,0
108188.0,101,1,01,219.59031250001863,221.53093750000698,0
108188.0,101,1,01,221.53093750000698,226.3065625000163,8
108188.0,101,1,01,226.3065625000163,229.79968749999534,3
108188.0,101,1,01,237.25843750001513,238.50718749999942,8
108188.0,101,1,01,239.9415624999965,243.50218749999476,0
108188.0,101,1,01,243.50218749999476,248.4971875000192,3
108188.0,101,1,01,248.4971875000192,254.94343749999825,6
108188.0,101,1,01,254.94343749999825,256.2934375000186,8
108188.0,101,1,01,258.7571874999994,263.296562500007,8
108188.0,101,1,01,264.0559375000157,267.937187500007,8
108188.0,101,1,01,267.937187500007,271.49781250000524,0
108188.0,101,1,01,271.49781250000524,276.67843749999884,7
108188.0,101,1,01,278.2984374999942,281.9940625000163,7
108188.0,101,1,01,282.4496875000186,283.2259374999994,2
108188.0,101,1,01,283.4453125,286.65156250001746,2
108188.0,101,1,01,289.99281250001513,290.83656250001513,7
108188.0,101,1,01,293.13156249999884,294.81906249999884,5
108188.0,101,1,01,294.81906249999884,297.92406249999476,2
108188.0,101,1,01,297.92406249999476,301.29906249999476,5
108188.0,101,1,01,301.29906249999476,307.05343749999884,2
108188.0,101,1,01,307.05343749999884,310.85031249999884,5
108188.0,101,1,01,310.85031249999884,311.7784375000192,2
108188.0,101,1,01,313.75281249999534,316.2334375000064,2
108188.0,101,1,01,316.2334375000064,316.90843749999476,5
108188.0,101,1,01,320.4859374999942,320.9415624999965,5
108188.0,101,1,01,327.15156250001746,327.5565625000163,5
108188.0,101,1,01,333.4965625000186,334.6440624999959,5
108188.0,101,1,01,334.6440624999959,335.13343750001513,7
108188.0,101,1,01,336.4496875000186,341.8159374999959,7
108188.0,101,1,01,345.4778125000157,346.9628125000163,7
108188.0,101,1,01,348.5828124999971,351.4515625000058,7
108188.0,101,1,01,351.4515625000058,353.999687500007,0
