Cumulative_shifted,Episode_order,Season,Episode,Correct_start,Correct_stop,Speaker
71642.5,101,1,01,10.26031250001688,11.99843750000582,9
71642.5,101,1,01,12.994062500016298,13.399062500015134,15
71642.5,101,1,01,14.52968750000582,18.95093750000524,15
71642.5,101,1,01,19.00156250000873,23.439687500009313,15
71642.5,101,1,01,23.439687500009313,24.890937500007567,4
71642.5,101,1,01,25.92031250000582,28.080312500009313,4
71642.5,101,1,01,28.31656250001106,29.447187500016298,4
71642.5,101,1,01,30.527187500003492,32.19781250001688,4
71642.5,101,1,01,32.63656250000349,33.59843750001164,9
71642.5,101,1,01,34.13843750000524,36.652812500004075,9
71642.5,101,1,01,36.652812500004075,39.302187500012224,23
71642.5,101,1,01,40.29781250000815,42.99781250000524,23
71642.5,101,1,01,42.99781250000524,43.87531250000757,1
71642.5,101,1,01,44.65156250000291,45.22531250001339,1
71642.5,101,1,01,45.22531250001339,46.7440625000163,23
71642.5,101,1,01,48.27968750000582,51.4521875000064,1
71642.5,101,1,01,56.26156250000349,57.34156250000524,9
71642.5,101,1,01,59.07968750000873,60.615312500012806,9
71642.5,101,1,01,65.15468750000582,68.17531250001048,19
71642.5,101,1,01,68.7490625000064,69.44093750001048,19
71642.5,101,1,01,69.44093750001048,73.8621875000099,9
71642.5,101,1,01,74.87468750000698,78.77281250001397,9
71642.5,101,1,01,78.85718750000524,81.62468750000698,9
71642.5,101,1,01,82.45156250000582,84.18968750000931,20
71642.5,101,1,01,85.1346875000163,91.61468750001222,20
71642.5,101,1,01,95.19218750001164,99.8496875000128,20
71642.5,101,1,01,100.47406250001222,103.41031250001106,20
71642.5,101,1,01,104.20343750000757,105.40156250000291,20
71642.5,101,1,01,106.80218750001222,108.15218750000349,20
71642.5,101,1,01,110.07593750000524,111.72968750000291,5
71642.5,101,1,01,113.55218750001222,114.69968750000407,5
71642.5,101,1,01,114.85156250001455,116.82593750000524,5
71642.5,101,1,01,117.65281250000407,118.44593750001513,5
71642.5,101,1,01,118.44593750001513,120.50468750001164,25
71642.5,101,1,01,120.50468750001164,121.17968750001455,16
71642.5,101,1,01,121.80406250001397,127.28843750001397,16
71642.5,101,1,01,127.28843750001397,132.1315625000134,9
71642.5,101,1,01,134.2409375000134,139.9953125000029,16
71642.5,101,1,01,139.9953125000029,143.1003125000134,9
71642.5,101,1,01,152.85406250001688,157.2921875000029,4
71642.5,101,1,01,157.2921875000029,160.49843750000582,9
71642.5,101,1,01,165.07156250001572,165.9490625000035,9
71642.5,101,1,01,168.04156250001688,168.4803125000035,9
71642.5,101,1,01,171.7371875000099,172.54718750000757,9
71642.5,101,1,01,174.11656250001397,174.92656250001164,9
71642.5,101,1,01,176.44531250001455,177.67718750001222,20
71642.5,101,1,01,179.49968750000698,180.0059375000128,20
71642.5,101,1,01,185.64218750000873,188.4940625000163,20
71642.5,101,1,01,188.9328125000029,191.00843750001513,0
71642.5,101,1,01,191.00843750001513,191.9871875000099,4
71642.5,101,1,01,193.1346875000163,194.8896875000064,4
71642.5,101,1,01,195.49718750000466,197.7921875000029,0
71642.5,101,1,01,202.97281250001106,204.44093750001048,19
71642.5,101,1,01,204.93031250001513,207.44468750001397,19
71642.5,101,1,01,207.4953125000029,209.19968750000407,9
71642.5,101,1,01,209.45281250000698,210.41468750001513,9
71642.5,101,1,01,210.9209375000064,215.4940625000163,9
71642.5,101,1,01,215.4940625000163,215.89906250001513,16
71642.5,101,1,01,215.94968750000407,220.28656250001222,16
71642.5,101,1,01,223.13843750000524,223.9484375000029,16
71642.5,101,1,01,223.9484375000029,224.43781250000757,12
71642.5,101,1,01,224.50531250001222,226.00718750001397,19
71642.5,101,1,01,226.2771875000035,227.81281250000757,19
71642.5,101,1,01,228.18406250000407,228.9940625000163,19
71642.5,101,1,01,229.44968750000407,233.1621875000128,9
71642.5,101,1,01,235.54156250001688,237.48218750000524,0
71642.5,101,1,01,238.32593750000524,245.4640625000029,0
71642.5,101,1,01,246.76343750000524,250.8809375000128,0
71642.5,101,1,01,252.41656250001688,254.3065625000163,0
71642.5,101,1,01,261.2759375000169,268.937187500007,3
71642.5,101,1,01,268.937187500007,270.5065625000134,0
71642.5,101,1,01,270.5065625000134,278.40406250000524,3
71642.5,101,1,01,290.5034375000105,292.95031250000466,3
71642.5,101,1,01,293.00093750000815,293.7096875000134,3
71642.5,101,1,01,299.21093750001455,300.6284375000105,0
71642.5,101,1,01,362.0365625000122,362.49218750001455,15
71642.5,101,1,01,363.0490625000093,363.50468750001164,25
71642.5,101,1,01,363.9434375000128,366.18781250000757,9
71642.5,101,1,01,370.82843750000757,371.67218750000757,9
71642.5,101,1,01,406.6709375000064,408.0884375000169,9
71642.5,101,1,01,408.1896875000093,414.50093750000815,9
71642.5,101,1,01,415.51343750000524,416.0871875000157,9
71642.5,101,1,01,416.1546875000058,417.437187500007,0
71642.5,101,1,01,418.1628125000134,420.40718750000815,0
71642.5,101,1,01,420.6771875000122,422.8709375000035,0
71642.5,101,1,01,423.2928125000035,425.35156250001455,19
71642.5,101,1,01,430.2959375000064,432.5065625000134,0
71642.5,101,1,01,432.5065625000134,432.9790625000169,25
71642.5,101,1,01,437.23156250000466,438.00781250001455,9
71642.5,101,1,01,438.00781250001455,439.0034375000105,16
71642.5,101,1,01,446.44531250001455,448.9596875000134,9
71642.5,101,1,01,451.40656250000757,455.94593750001513,9
71642.5,101,1,01,455.94593750001513,457.4984375000058,16
71642.5,101,1,01,458.00468750001164,459.5065625000134,9
71642.5,101,1,01,460.7553125000122,463.94468750001397,9
