Cumulative_shifted,Episode_order,Season,Episode,Correct_start,Correct_stop,Speaker
10122.0,101,1,01,1.0171874999978172,3.5821875000001455,19
10122.0,101,1,01,3.5821875000001455,4.729687499999272,16
10122.0,101,1,01,5.472187499999563,5.995312499999272,16
10122.0,101,1,01,5.995312499999272,9.2521874999984,19
10122.0,101,1,01,9.437812500000291,14.500312500000291,19
10122.0,101,1,01,14.500312500000291,17.4871875000008,16
10122.0,101,1,01,17.706562499999563,19.69781250000051,16
10122.0,101,1,01,20.777812500000437,22.71843749999971,16
10122.0,101,1,01,22.71843749999971,25.9246875000008,8
10122.0,101,1,01,25.9246875000008,28.574062499999854,5
10122.0,101,1,01,28.709062499998254,30.615937500000655,5
10122.0,101,1,01,30.936562499999127,31.493437499999345,19
10122.0,101,1,01,31.881562500000655,32.927812499998254,19
10122.0,101,1,01,34.29468749999796,35.00343749999956,19
10122.0,101,1,01,35.96531250000044,39.998437500000364,16
10122.0,101,1,01,40.23468750000029,46.95093749999796,16
10122.0,101,1,01,47.5078125,48.435937500000364,16
10122.0,101,1,01,50.49468750000051,52.06406249999782,16
10122.0,101,1,01,53.852812499999345,57.295312500000364,16
10122.0,101,1,01,59.0334374999984,60.31593749999956,16
10122.0,101,1,01,61.15968749999956,61.7840625000008,5
10122.0,101,1,01,62.07093750000058,62.66156249999949,5
10122.0,101,1,01,62.94843749999927,63.724687499998254,5
10122.0,101,1,01,63.944062500000655,64.4503124999992,5
10122.0,101,1,01,64.4503124999992,65.44593750000058,6
10122.0,101,1,01,65.44593750000058,65.95218749999913,5
10122.0,101,1,01,65.95218749999913,66.44156250000015,6
10122.0,101,1,01,66.44156250000015,66.94781250000051,5
10122.0,101,1,01,66.94781250000051,67.50468750000073,0
10122.0,101,1,01,67.50468750000073,68.5340625000008,12
10122.0,101,1,01,69.12468749999971,71.1328125,12
10122.0,101,1,01,72.48281250000036,73.00593749999825,0
10122.0,101,1,01,73.00593749999825,73.49531249999927,12
10122.0,101,1,01,74.38968749999913,74.9971874999992,11
10122.0,101,1,01,74.9971874999992,76.56656250000015,12
10122.0,101,1,01,92.1590625000008,93.9815624999992,12
10122.0,101,1,01,97.49156249999942,97.99781249999796,9
10122.0,101,1,01,97.99781249999796,99.8878124999992,15
10122.0,101,1,01,105.50718749999942,105.92906249999942,15
10122.0,101,1,01,116.12156250000044,117.28593750000073,16
10122.0,101,1,01,118.23093750000044,119.26031250000051,16
10122.0,101,1,01,123.49593749999985,125.50406250000015,17
10122.0,101,1,01,125.50406250000015,129.0309374999997,15
10122.0,101,1,01,129.0309374999997,136.74281250000058,4
10122.0,101,1,01,136.74281250000058,142.8853125000005,12
10122.0,101,1,01,143.98218749999796,145.46718750000036,12
10122.0,101,1,01,145.4840624999997,150.39468750000015,12
10122.0,101,1,01,152.41968749999796,157.5834374999995,12
10122.0,101,1,01,158.2753124999981,159.28781250000065,12
10122.0,101,1,01,159.52406250000058,160.03031249999913,12
10122.0,101,1,01,160.5703125,162.3253124999992,12
10122.0,101,1,01,163.32093750000058,163.99593749999985,12
10122.0,101,1,01,163.99593749999985,167.3203125,19
10122.0,101,1,01,167.82656250000036,169.44656249999935,19
10122.0,101,1,01,169.44656249999935,170.44218750000073,5
10122.0,101,1,01,174.0028125000008,174.40781249999782,24
10122.0,101,1,01,174.44156250000015,175.50468750000073,24
10122.0,101,1,01,178.4240624999984,179.70656249999956,16
10122.0,101,1,01,179.70656249999956,181.00593749999825,21
10122.0,101,1,01,181.2084374999995,182.8959374999995,3
10122.0,101,1,01,184.36406250000073,185.62968750000073,24
10122.0,101,1,01,190.30406249999942,192.1096875000003,24
10122.0,101,1,01,193.81406249999782,194.37093749999985,24
10122.0,101,1,01,195.5184375000008,196.8178124999995,24
10122.0,101,1,01,197.47593749999942,197.9315624999981,24
10122.0,101,1,01,198.6065624999992,199.65281250000044,24
10122.0,101,1,01,201.32343749999927,201.9478125000005,24
10122.0,101,1,01,201.9478125000005,202.9940624999981,22
10122.0,101,1,01,207.48281250000036,209.4403125000008,24
10122.0,101,1,01,209.76093749999927,211.44843749999927,12
10122.0,101,1,01,211.44843749999927,212.4946875000005,0
10122.0,101,1,01,214.41843750000044,215.75156249999782,16
10122.0,101,1,01,218.35031250000065,219.54843749999782,25
10122.0,101,1,01,230.5003125000003,233.6559374999997,25
10122.0,101,1,01,234.26343749999796,234.73593749999782,25
10122.0,101,1,01,234.73593749999782,236.4403125000008,12
10122.0,101,1,01,236.4403125000008,241.09781250000015,23
10122.0,101,1,01,241.62093749999985,242.1271874999984,23
10122.0,101,1,01,242.1271874999984,243.73031249999985,17
10122.0,101,1,01,244.99593749999985,246.93656249999913,17
10122.0,101,1,01,251.71218749999935,252.70781250000073,20
10122.0,101,1,01,252.70781250000073,254.09156249999796,23
10122.0,101,1,01,254.09156249999796,268.2496874999997,20
10122.0,101,1,01,265.66781249999985,266.6634374999994,0
10122.0,101,1,01,268.75593749999825,286.0021874999984,20
10122.0,101,1,01,286.0021874999984,289.00593749999825,23
10122.0,101,1,01,289.00593749999825,292.38093749999825,20
10122.0,101,1,01,298.92843750000065,299.77218750000065,0
10122.0,101,1,01,300.1265624999978,301.00406250000015,0
10122.0,101,1,01,301.00406250000015,302.59031250000044,8
10122.0,101,1,01,303.5015624999978,306.94406250000065,8
10122.0,101,1,01,306.94406250000065,307.36593750000065,4
10122.0,101,1,01,317.49093750000065,318.5540624999994,22
10122.0,101,1,01,318.5540624999994,321.2034375000003,10
10122.0,101,1,01,321.3046875,321.99656250000044,16
