Cumulative_shifted,Episode_order,Season,Episode,Correct_start,Correct_stop,Speaker
89388.0,101,1,01,106.68093750001572,109.44843750001746,16
89388.0,101,1,01,109.44843750001746,110.61281250001048,9
89388.0,101,1,01,111.64218750000873,113.51531250000698,9
89388.0,101,1,01,116.45156250000582,117.41343750001397,16
89388.0,101,1,01,117.41343750001397,118.94906250001804,9
89388.0,101,1,01,119.05031250001048,119.5059375000128,20
89388.0,101,1,01,119.5059375000128,119.9278125000128,14
89388.0,101,1,01,120.50156250000873,122.40843750000931,1
89388.0,101,1,01,123.82593750000524,124.45031250000466,14
89388.0,101,1,01,124.45031250000466,125.44593750001513,1
89388.0,101,1,01,125.44593750001513,126.44156250001106,2
89388.0,101,1,01,126.44156250001106,127.9434375000128,1
89388.0,101,1,01,127.9434375000128,128.44968750000407,19
89388.0,101,1,01,128.44968750000407,130.44093750001048,14
89388.0,101,1,01,130.44093750001048,131.52093750001222,0
89388.0,101,1,01,131.77406250001513,136.56656250001106,0
89388.0,101,1,01,137.49468750001688,139.8065625000163,0
89388.0,101,1,01,140.49843750000582,141.00468750001164,5
89388.0,101,1,01,141.4940625000163,141.9159375000163,21
89388.0,101,1,01,142.96218750001572,144.00843750001513,21
89388.0,101,1,01,144.04218750001746,146.5059375000128,21
89388.0,101,1,01,146.94468750001397,147.50156250000873,9
89388.0,101,1,01,147.58593750001455,149.44218750001164,9
89388.0,101,1,01,149.44218750001164,150.91031250001106,21
89388.0,101,1,01,152.00718750001397,153.27281250001397,21
89388.0,101,1,01,153.49218750001455,154.50468750001164,21
89388.0,101,1,01,154.55531250001513,154.9940625000163,21
89388.0,101,1,01,156.44531250001455,159.14531250001164,9
89388.0,101,1,01,159.60093750001397,162.50343750001048,9
89388.0,101,1,01,162.50343750001048,163.8028125000128,21
89388.0,101,1,01,164.47781250001572,166.31718750001164,21
89388.0,101,1,01,168.9834375000064,174.45093750000524,9
89388.0,101,1,01,174.9403125000099,175.44656250001572,6
89388.0,101,1,01,176.07093750001513,177.23531250000815,4
89388.0,101,1,01,177.28593750001164,177.9440625000134,4
89388.0,101,1,01,177.99468750001688,178.50093750000815,4
89388.0,101,1,01,178.50093750000815,178.9396875000093,21
89388.0,101,1,01,182.75343750001048,183.83343750001222,21
89388.0,101,1,01,184.9471875000163,186.04406250000466,9
89388.0,101,1,01,186.87093750001804,189.72281250001106,9
89388.0,101,1,01,189.73968750001222,190.81968750001397,9
89388.0,101,1,01,191.95031250000466,192.99656250000407,0
89388.0,101,1,01,194.49843750000582,195.00468750001164,7
89388.0,101,1,01,195.69656250001572,203.5096875000163,21
89388.0,101,1,01,204.97781250001572,206.27718750001804,21
89388.0,101,1,01,209.61843750001572,210.54656250000698,21
89388.0,101,1,01,220.0809375000099,220.72218750001048,4
89388.0,101,1,01,239.35218750001513,240.39843750001455,4
89388.0,101,1,01,242.40656250000757,243.36843750001572,4
89388.0,101,1,01,246.38906250000582,248.1271875000093,0
89388.0,101,1,01,253.02093750001222,256.22718750001513,4
89388.0,101,1,01,258.5728125000169,260.9521875000064,9
89388.0,101,1,01,263.3146875000093,265.71093750001455,21
89388.0,101,1,01,277.5571875000169,278.3503125000134,21
89388.0,101,1,01,281.5565625000163,282.23156250000466,21
89388.0,101,1,01,291.9515625000058,293.20031250000466,9
89388.0,101,1,01,294.19593750001513,294.73593750000873,21
89388.0,101,1,01,300.9965625000041,301.99218750001455,21
89388.0,101,1,01,303.9496875000041,306.97031250000873,9
89388.0,101,1,01,309.1978125000169,311.7290625000169,9
89388.0,101,1,01,335.94468750001397,338.22281250001106,21
89388.0,101,1,01,353.562187500007,354.94593750001513,4
89388.0,101,1,01,354.94593750001513,355.3846875000163,0
89388.0,101,1,01,357.05531250001513,358.43906250000873,0
89388.0,101,1,01,361.52718750001804,362.8265625000058,9
89388.0,101,1,01,366.640312500007,367.70343750000757,9
89388.0,101,1,01,371.07843750000757,372.5296875000058,9
89388.0,101,1,01,373.71093750001455,374.4365625000064,9
89388.0,101,1,01,374.6896875000093,378.77343750001455,0
89388.0,101,1,01,379.56656250001106,381.47343750001164,0
89388.0,101,1,01,382.77281250001397,385.00031250000757,4
89388.0,101,1,01,387.04218750001746,388.17281250000815,21
89388.0,101,1,01,388.72968750001746,389.2528125000099,21
89388.0,101,1,01,390.70406250000815,391.75031250000757,21
89388.0,101,1,01,392.9990625000064,395.27718750001804,4
89388.0,101,1,01,400.40718750000815,402.17906250001397,4
89388.0,101,1,01,403.49531250001746,405.26718750000873,4
89388.0,101,1,01,406.24593750001804,408.25406250001106,4
89388.0,101,1,01,409.6546875000058,410.4478125000169,4
89388.0,101,1,01,410.9709375000093,414.2278125000157,4
89388.0,101,1,01,416.60718750000524,417.48468750000757,0
89388.0,101,1,01,419.49281250001513,423.7284375000163,0
89388.0,101,1,01,424.3696875000169,429.22968750001746,0
89388.0,101,1,01,433.56656250001106,435.37218750000466,0
89388.0,101,1,01,435.92906250001397,437.90343750000466,0
89388.0,101,1,01,441.70031250000466,442.6621875000128,0
89388.0,101,1,01,460.06031250000524,460.4990625000064,24
89388.0,101,1,01,460.4990625000064,461.4440625000134,16
89388.0,101,1,01,463.43531250000524,464.8190625000134,16
89388.0,101,1,01,484.4278125000128,485.2378125000105,0
89388.0,101,1,01,492.73031250001804,494.5021875000093,0
89388.0,101,1,01,494.5021875000093,497.23593750000873,4
89388.0,101,1,01,503.69906250001804,505.50468750001164,4
89388.0,101,1,01,505.50468750001164,506.92218750000757,24
89388.0,101,1,01,556.7034375000076,559.2346875000076,0
