,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker
49,602.0,275.8965625000001,282.3765625000001,101,1,1,0 days 00:04:35.896563,0 days 00:04:42.376563,18
50,602.0,283.69281250000006,286.00468750000005,101,1,1,0 days 00:04:43.692813,0 days 00:04:46.004688,18
51,602.0,286.00468750000005,286.57843750000006,101,1,1,0 days 00:04:46.004688,0 days 00:04:46.578438,5
52,602.0,286.57843750000006,287.00031250000006,101,1,1,0 days 00:04:46.578438,0 days 00:04:47.000313,22
53,602.0,287.00031250000006,289.46406250000007,101,1,1,0 days 00:04:47.000313,0 days 00:04:49.464063,5
54,602.0,297.04093750000004,297.68218750000005,101,1,1,0 days 00:04:57.040938,0 days 00:04:57.682188,22
55,602.0,297.7159375000001,302.66031250000003,101,1,1,0 days 00:04:57.715938,0 days 00:05:02.660313,22
56,903.0,3.1790624999999864,5.457187500000032,102,1,2,0 days 00:00:03.179062,0 days 00:00:05.457188,22
57,903.0,5.457187500000032,7.313437499999964,102,1,2,0 days 00:00:05.457188,0 days 00:00:07.313437,5
58,903.0,7.313437499999964,9.321562500000027,102,1,2,0 days 00:00:07.313437,0 days 00:00:09.321563,22
59,903.0,9.321562500000027,11.684062499999982,102,1,2,0 days 00:00:09.321563,0 days 00:00:11.684062,5
60,903.0,14.68781249999995,15.801562500000044,102,1,2,0 days 00:00:14.687812,0 days 00:00:15.801563,5
61,903.0,16.18968749999999,17.50593749999996,102,1,2,0 days 00:00:16.189687,0 days 00:00:17.505937,5
62,903.0,17.50593749999996,19.935937500000023,102,1,2,0 days 00:00:17.505937,0 days 00:00:19.935938,22
63,903.0,20.03718749999996,21.9609375,102,1,2,0 days 00:00:20.037187,0 days 00:00:21.960938,22
64,903.0,21.9609375,23.985937499999977,102,1,2,0 days 00:00:21.960938,0 days 00:00:23.985937,5
65,903.0,25.707187500000032,28.930312500000014,102,1,2,0 days 00:00:25.707188,0 days 00:00:28.930313,5
66,903.0,28.930312500000014,30.16218749999996,102,1,2,0 days 00:00:28.930313,0 days 00:00:30.162187,22
67,903.0,30.904687500000023,31.84968749999996,102,1,2,0 days 00:00:30.904688,0 days 00:00:31.849687,22
68,903.0,31.84968749999996,32.32218750000004,102,1,2,0 days 00:00:31.849687,0 days 00:00:32.322188,5
69,903.0,32.625937499999964,35.157187499999964,102,1,2,0 days 00:00:32.625937,0 days 00:00:35.157187,5
70,903.0,35.157187499999964,41.94093750000002,102,1,2,0 days 00:00:35.157187,0 days 00:00:41.940938,3
71,903.0,42.7003125,43.99968750000005,102,1,2,0 days 00:00:42.700313,0 days 00:00:43.999688,0
72,903.0,43.99968750000005,44.50593749999996,102,1,2,0 days 00:00:43.999688,0 days 00:00:44.505937,20
73,903.0,59.727187500000014,61.127812500000005,102,1,2,0 days 00:00:59.727188,0 days 00:01:01.127813,20
74,903.0,63.945937500000014,71.18531250000001,102,1,2,0 days 00:01:03.945938,0 days 00:01:11.185313,26
75,903.0,68.02968750000002,68.46843750000005,102,1,2,0 days 00:01:08.029688,0 days 00:01:08.468438,24
76,903.0,71.18531250000001,73.26093749999995,102,1,2,0 days 00:01:11.185313,0 days 00:01:13.260937,24
77,903.0,73.4971875,74.61093749999998,102,1,2,0 days 00:01:13.497187,0 days 00:01:14.610937,25
78,903.0,75.1846875,79.50468750000005,102,1,2,0 days 00:01:15.184687,0 days 00:01:19.504688,25
79,903.0,79.94343749999996,80.41593750000004,102,1,2,0 days 00:01:19.943437,0 days 00:01:20.415938,16
80,903.0,80.93906249999998,84.01031250000005,102,1,2,0 days 00:01:20.939062,0 days 00:01:24.010313,16
81,903.0,84.16218749999996,88.21218750000003,102,1,2,0 days 00:01:24.162187,0 days 00:01:28.212188,16
82,903.0,94.43906249999998,103.53468750000002,102,1,2,0 days 00:01:34.439062,0 days 00:01:43.534688,16
83,903.0,104.04093750000004,105.45843749999996,102,1,2,0 days 00:01:44.040938,0 days 00:01:45.458437,16
84,903.0,106.1334375,117.9459375,102,1,2,0 days 00:01:46.133437,0 days 00:01:57.945937,16
85,903.0,117.9459375,119.49843750000002,102,1,2,0 days 00:01:57.945937,0 days 00:01:59.498438,11
86,903.0,119.49843750000002,123.93656250000004,102,1,2,0 days 00:01:59.498438,0 days 00:02:03.936563,15
87,903.0,123.93656250000004,125.67468750000036,102,1,2,0 days 00:02:03.936563,0 days 00:02:05.674688,11
88,903.0,126.61968750000004,128.40843750000022,102,1,2,0 days 00:02:06.619688,0 days 00:02:08.408438,11
89,903.0,130.3659375000002,133.85906250000016,102,1,2,0 days 00:02:10.365938,0 days 00:02:13.859063,11
90,903.0,135.1921875000005,135.90093750000003,102,1,2,0 days 00:02:15.192188,0 days 00:02:15.900938,11
91,903.0,136.52531250000038,146.12718750000022,102,1,2,0 days 00:02:16.525313,0 days 00:02:26.127188,11
92,903.0,147.12281250000024,148.5065625000002,102,1,2,0 days 00:02:27.122813,0 days 00:02:28.506563,11
93,903.0,148.9453125,149.50218750000022,102,1,2,0 days 00:02:28.945312,0 days 00:02:29.502188,15
94,903.0,149.60343750000038,150.0084374999999,102,1,2,0 days 00:02:29.603438,0 days 00:02:30.008437,15
95,903.0,150.2784375000001,151.5440625000001,102,1,2,0 days 00:02:30.278438,0 days 00:02:31.544063,15
96,903.0,151.9490625000003,156.4546875000001,102,1,2,0 days 00:02:31.949063,0 days 00:02:36.454688,6
97,903.0,160.9771874999999,163.91343750000033,102,1,2,0 days 00:02:40.977187,0 days 00:02:43.913438,8
98,903.0,163.91343750000033,165.93843750000042,102,1,2,0 days 00:02:43.913438,0 days 00:02:45.938438,22
99,903.0,165.93843750000042,166.59656250000037,102,1,2,0 days 00:02:45.938438,0 days 00:02:46.596563,13
100,903.0,166.7315625000001,168.11531250000007,102,1,2,0 days 00:02:46.731563,0 days 00:02:48.115313,13
101,903.0,168.6721875000003,173.22843750000038,102,1,2,0 days 00:02:48.672188,0 days 00:02:53.228438,13
102,903.0,173.22843750000038,182.94843750000015,102,1,2,0 days 00:02:53.228438,0 days 00:03:02.948438,15
103,903.0,181.7503125000003,182.4928124999999,102,1,2,0 days 00:03:01.750313,0 days 00:03:02.492812,26
104,903.0,182.94843750000015,192.4490625000003,102,1,2,0 days 00:03:02.948438,0 days 00:03:12.449063,26
105,903.0,192.4490625000003,195.3515625,102,1,2,0 days 00:03:12.449063,0 days 00:03:15.351562,6
106,903.0,195.5878125000004,198.9965625,102,1,2,0 days 00:03:15.587813,0 days 00:03:18.996563,6
107,903.0,199.03031250000004,201.86531250000007,102,1,2,0 days 00:03:19.030313,0 days 00:03:21.865313,26
108,903.0,201.86531250000007,202.38843750000024,102,1,2,0 days 00:03:21.865313,0 days 00:03:22.388438,8
109,903.0,205.6959374999999,207.94031250000037,102,1,2,0 days 00:03:25.695937,0 days 00:03:27.940313,13
110,903.0,210.55593750000048,212.4459374999999,102,1,2,0 days 00:03:30.555938,0 days 00:03:32.445937,8
111,903.0,212.78343750000025,214.94343750000007,102,1,2,0 days 00:03:32.783438,0 days 00:03:34.943438,0
112,903.0,214.9940625000004,215.85468750000015,102,1,2,0 days 00:03:34.994063,0 days 00:03:35.854688,15
113,903.0,215.9390625000001,222.5034375,102,1,2,0 days 00:03:35.939063,0 days 00:03:42.503437,15
114,903.0,222.5878125000004,222.9928124999999,102,1,2,0 days 00:03:42.587813,0 days 00:03:42.992812,15
115,903.0,224.32593750000024,224.83218749999992,102,1,2,0 days 00:03:44.325938,0 days 00:03:44.832187,5
