,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
90,89388,492.730312500018,494.502187500009,101,1,1,0 days 00:08:12.730313,0 days 00:08:14.502188,0,,
91,89388,494.502187500009,497.235937500009,101,1,1,0 days 00:08:14.502188,0 days 00:08:17.235938,4,,
92,89388,503.699062500018,505.504687500012,101,1,1,0 days 00:08:23.699063,0 days 00:08:25.504688,4,,
93,89388,505.504687500012,506.922187500008,101,1,1,0 days 00:08:25.504688,0 days 00:08:26.922188,24,,
94,89388,556.703437500008,559.234687500008,101,1,1,0 days 00:09:16.703438,0 days 00:09:19.234688,0,,
95,89388,572.987812500011,574.945312500015,101,1,1,0 days 00:09:32.987813,0 days 00:09:34.945313,24,,
96,89388,574.945312500015,575.451562500006,101,1,1,0 days 00:09:34.945313,0 days 00:09:35.451563,2,,
97,89388,604.189687500009,604.729687500018,101,1,1,0 days 00:10:04.189688,0 days 00:10:04.729688,16,,
98,89388,605.691562500011,606.214687500018,101,1,1,0 days 00:10:05.691563,0 days 00:10:06.214688,16,,
99,89388,621.385312500017,622.735312500008,101,1,1,0 days 00:10:21.385313,0 days 00:10:22.735313,16,,
100,89388,622.97156250001,623.61281250001,101,1,1,0 days 00:10:22.971563,0 days 00:10:23.612813,16,,
101,89388,636.252187500009,638.732812500006,101,1,1,0 days 00:10:36.252188,0 days 00:10:38.732813,16,,
102,89388,665.057812500018,666.104062500017,101,1,1,0 days 00:11:05.057813,0 days 00:11:06.104063,0,,
103,89388,676.634062500016,677.849062500012,101,1,1,0 days 00:11:16.634063,0 days 00:11:17.849063,4,,
104,89388,677.849062500012,684.447187500016,101,1,1,0 days 00:11:17.849063,0 days 00:11:24.447188,24,,
105,89388,684.447187500016,684.953437499993,101,1,1,0 days 00:11:24.447188,0 days 00:11:24.953437,0,,
106,89388,685.172812499994,689.003437499996,101,1,1,0 days 00:11:25.172812,0 days 00:11:29.003437,0,,
107,89388,689.003437499996,689.492812500015,101,1,1,0 days 00:11:29.003437,0 days 00:11:29.492813,19,,
108,89388,689.492812500015,692.074687500004,101,1,1,0 days 00:11:29.492813,0 days 00:11:32.074688,16,,
109,89388,692.412187499998,693.154687500006,101,1,1,0 days 00:11:32.412187,0 days 00:11:33.154688,16,,
110,89388,693.812812499993,699.904687500006,101,1,1,0 days 00:11:33.812812,0 days 00:11:39.904688,16,,
111,89388,703.735312499994,704.494687500017,101,1,1,0 days 00:11:43.735312,0 days 00:11:44.494688,16,,
112,89388,706.688437499994,707.650312500016,101,1,1,0 days 00:11:46.688437,0 days 00:11:47.650313,9,,
113,89388,708.089062500017,710.940937499996,101,1,1,0 days 00:11:48.089063,0 days 00:11:50.940937,9,,
114,89388,710.940937499996,713.505937499998,101,1,1,0 days 00:11:50.940937,0 days 00:11:53.505937,18,,
115,89388,713.927812499998,718.450312500005,101,1,1,0 days 00:11:53.927812,0 days 00:11:58.450313,24,,
116,89388,718.450312500005,718.956562499996,101,1,1,0 days 00:11:58.450313,0 days 00:11:58.956562,0,,
117,89388,720.660937499997,723.546562500007,101,1,1,0 days 00:12:00.660937,0 days 00:12:03.546563,18,,
118,89388,724.390312500007,725.217187500006,101,1,1,0 days 00:12:04.390313,0 days 00:12:05.217188,18,,
119,89388,726.128437499996,731.444062499999,101,1,1,0 days 00:12:06.128437,0 days 00:12:11.444062,9,,
120,89388,731.444062499999,735.139687500006,101,1,1,0 days 00:12:11.444062,0 days 00:12:15.139688,0,,
121,89388,743.037187499998,744.944062499999,101,1,1,0 days 00:12:23.037187,0 days 00:12:24.944062,0,,
122,89388,745.500937499994,754.191562499997,101,1,1,0 days 00:12:25.500937,0 days 00:12:34.191562,24,,
123,89388,770.189062499994,771.252187499995,101,1,1,0 days 00:12:50.189062,0 days 00:12:51.252187,2,,
124,89388,787.941562499997,791.805937500016,101,1,1,0 days 00:13:07.941562,0 days 00:13:11.805938,2,,
125,89388,793.037812499999,793.611562499995,101,1,1,0 days 00:13:13.037812,0 days 00:13:13.611562,2,,
126,89388,794.303437499999,798.100312499999,101,1,1,0 days 00:13:14.303437,0 days 00:13:18.100312,15,,
127,89388,803.145937499998,804.715312500004,101,1,1,0 days 00:13:23.145937,0 days 00:13:24.715313,15,,
128,89388,817.455937499995,818.434687500005,101,1,1,0 days 00:13:37.455937,0 days 00:13:38.434688,15,,
129,89388,820.122187500005,821.505937499998,101,1,1,0 days 00:13:40.122188,0 days 00:13:41.505937,15,,
130,89388,821.505937499998,822.231562500005,101,1,1,0 days 00:13:41.505937,0 days 00:13:42.231563,2,,
131,89388,844.557187500017,845.502187499995,101,1,1,0 days 00:14:04.557188,0 days 00:14:05.502187,2,,
132,89388,854.935312500005,855.593437500007,101,1,1,0 days 00:14:14.935313,0 days 00:14:15.593438,2,,
133,89388,855.593437500007,856.960312499999,101,1,1,0 days 00:14:15.593438,0 days 00:14:16.960312,15,,
134,89388,856.960312499999,859.339687500018,101,1,1,0 days 00:14:16.960312,0 days 00:14:19.339688,2,,
135,89388,860.099062499998,863.237812499996,101,1,1,0 days 00:14:20.099062,0 days 00:14:23.237812,15,,
136,89388,863.5078125,864.840937500005,101,1,1,0 days 00:14:23.507812,0 days 00:14:24.840938,15,,
137,89388,866.224687499998,868.452187500006,101,1,1,0 days 00:14:26.224687,0 days 00:14:28.452188,15,,
138,89388,868.452187500006,871.506562499999,101,1,1,0 days 00:14:28.452188,0 days 00:14:31.506562,2,,
139,89388,871.9453125,872.434687500005,101,1,1,0 days 00:14:31.945312,0 days 00:14:32.434688,15,,
140,89388,872.451562500006,879.555937500016,101,1,1,0 days 00:14:32.451563,0 days 00:14:39.555938,15,,
