,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
85,10122,286.002187499998,289.005937499998,101,1,1,0 days 00:04:46.002187,0 days 00:04:49.005937,23,,
86,10122,289.005937499998,292.380937499998,101,1,1,0 days 00:04:49.005937,0 days 00:04:52.380937,20,,
87,10122,298.928437500001,299.772187500001,101,1,1,0 days 00:04:58.928438,0 days 00:04:59.772188,0,,
88,10122,300.126562499998,301.0040625,101,1,1,0 days 00:05:00.126562,0 days 00:05:01.004063,0,,
89,10122,301.0040625,302.5903125,101,1,1,0 days 00:05:01.004063,0 days 00:05:02.590313,8,,
90,10122,303.501562499998,306.944062500001,101,1,1,0 days 00:05:03.501562,0 days 00:05:06.944063,8,,
91,10122,306.944062500001,307.365937500001,101,1,1,0 days 00:05:06.944063,0 days 00:05:07.365938,4,,
92,10122,317.490937500001,318.554062499999,101,1,1,0 days 00:05:17.490938,0 days 00:05:18.554062,22,,
93,10122,318.554062499999,321.2034375,101,1,1,0 days 00:05:18.554062,0 days 00:05:21.203438,10,,
94,10122,321.3046875,321.9965625,101,1,1,0 days 00:05:21.304688,0 days 00:05:21.996563,16,,
95,10122,323.4984375,324.966562499998,101,1,1,0 days 00:05:23.498438,0 days 00:05:24.966562,22,,
96,10122,325.911562499999,326.4684375,101,1,1,0 days 00:05:25.911562,0 days 00:05:26.468437,22,,
97,10122,329.303437500001,332.391562500001,101,1,1,0 days 00:05:29.303438,0 days 00:05:32.391563,22,,
98,10122,333.2184375,334.9565625,101,1,1,0 days 00:05:33.218437,0 days 00:05:34.956562,22,,
99,10122,335.3278125,338.0278125,101,1,1,0 days 00:05:35.327812,0 days 00:05:38.027813,22,,
100,10122,338.939062499998,344.001562499998,101,1,1,0 days 00:05:38.939062,0 days 00:05:44.001562,22,,
101,10122,344.0353125,344.440312500001,101,1,1,0 days 00:05:44.035313,0 days 00:05:44.440313,22,,
102,10122,344.440312500001,349.401562499999,101,1,1,0 days 00:05:44.440313,0 days 00:05:49.401562,10,,
103,10122,346.954687499998,347.376562499998,101,1,1,0 days 00:05:46.954687,0 days 00:05:47.376562,5,,
104,10122,350.160937500001,351.004687500001,101,1,1,0 days 00:05:50.160938,0 days 00:05:51.004688,10,,
105,10122,351.004687500001,352.287187499998,101,1,1,0 days 00:05:51.004688,0 days 00:05:52.287187,12,,
106,10122,353.603437499998,355.5271875,101,1,1,0 days 00:05:53.603437,0 days 00:05:55.527187,12,,
107,10122,355.881562500001,357.180937499999,101,1,1,0 days 00:05:55.881563,0 days 00:05:57.180937,12,,
108,10122,358.733437499999,359.729062500001,101,1,1,0 days 00:05:58.733437,0 days 00:05:59.729063,12,,
109,10122,359.7965625,361.4334375,101,1,1,0 days 00:05:59.796562,0 days 00:06:01.433437,12,,
110,10122,361.4671875,362.5471875,101,1,1,0 days 00:06:01.467188,0 days 00:06:02.547188,12,,
111,10122,367.491562499999,370.495312499999,101,1,1,0 days 00:06:07.491562,0 days 00:06:10.495312,0,,
112,10122,370.495312499999,374.528437499999,101,1,1,0 days 00:06:10.495312,0 days 00:06:14.528437,17,,
113,10122,388.129687500001,390.5428125,101,1,1,0 days 00:06:28.129688,0 days 00:06:30.542812,17,,
114,10122,390.5428125,396.938437500001,101,1,1,0 days 00:06:30.542812,0 days 00:06:36.938438,20,,
115,10122,392.044687499998,392.5003125,101,1,1,0 days 00:06:32.044687,0 days 00:06:32.500313,17,,
116,10122,392.5003125,393.040312499999,101,1,1,0 days 00:06:32.500313,0 days 00:06:33.040312,23,,
117,10122,397.005937499998,397.495312499999,101,1,1,0 days 00:06:37.005937,0 days 00:06:37.495312,10,,
118,10122,397.495312499999,397.9846875,101,1,1,0 days 00:06:37.495312,0 days 00:06:37.984688,18,,
