,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker
479,44921.5,1992.9490625000035,1996.8978124999996,101,1,1,0 days 00:33:12.949063,0 days 00:33:16.897812,10
480,44921.5,1998.3490624999977,1999.7159375000049,101,1,1,0 days 00:33:18.349062,0 days 00:33:19.715938,20
481,44921.5,2001.2346875000003,2002.2303125000035,101,1,1,0 days 00:33:21.234688,0 days 00:33:22.230313,2
482,44921.5,2002.5171875000012,2003.158437500002,101,1,1,0 days 00:33:22.517188,0 days 00:33:23.158438,2
483,44921.5,2008.2715624999985,2011.629687499997,101,1,1,0 days 00:33:28.271562,0 days 00:33:31.629687,0
484,44921.5,2012.979687500003,2019.5271875000035,101,1,1,0 days 00:33:32.979688,0 days 00:33:39.527188,18
485,44921.5,2019.5271875000035,2026.9184374999968,101,1,1,0 days 00:33:39.527188,0 days 00:33:46.918437,19
486,44921.5,2029.5846874999988,2033.6684374999968,101,1,1,0 days 00:33:49.584687,0 days 00:33:53.668437,18
487,44921.5,2033.6684374999968,2037.0096875000015,101,1,1,0 days 00:33:53.668437,0 days 00:33:57.009688,19
488,44921.5,2038.8153125000024,2041.5996874999985,101,1,1,0 days 00:33:58.815313,0 days 00:34:01.599687,19
489,44921.5,2041.9878125000032,2042.5953125000012,101,1,1,0 days 00:34:01.987813,0 days 00:34:02.595313,19
490,44921.5,2042.5953125000012,2043.5065624999988,101,1,1,0 days 00:34:02.595313,0 days 00:34:03.506562,16
491,44921.5,2043.5065624999988,2044.4346875000049,101,1,1,0 days 00:34:03.506562,0 days 00:34:04.434688,18
492,44921.5,2044.4515624999983,2044.9071875000009,101,1,1,0 days 00:34:04.451562,0 days 00:34:04.907188,18
493,44921.5,2044.9409375000032,2046.0209374999977,101,1,1,0 days 00:34:04.940938,0 days 00:34:06.020937,18
494,44921.5,2047.5228124999996,2048.737812500003,101,1,1,0 days 00:34:07.522812,0 days 00:34:08.737813,18
495,44921.5,2065.4271874999977,2068.6334375000006,101,1,1,0 days 00:34:25.427187,0 days 00:34:28.633438,19
496,44921.5,2068.9203124999985,2075.2146875000035,101,1,1,0 days 00:34:28.920312,0 days 00:34:35.214688,19
497,44921.5,2075.2146875000035,2075.720937500002,101,1,1,0 days 00:34:35.214688,0 days 00:34:35.720938,18
498,44921.5,2076.2271875000006,2084.2596875000017,101,1,1,0 days 00:34:36.227188,0 days 00:34:44.259688,18
499,44921.5,2084.360937500001,2085.2553124999977,101,1,1,0 days 00:34:44.360938,0 days 00:34:45.255312,18
500,44921.5,2087.263437499998,2088.6303124999977,101,1,1,0 days 00:34:47.263437,0 days 00:34:48.630312,18
501,44921.5,2090.334687499999,2090.9928125000006,101,1,1,0 days 00:34:50.334687,0 days 00:34:50.992813,18
502,44921.5,2096.0215624999983,2097.506562499999,101,1,1,0 days 00:34:56.021562,0 days 00:34:57.506562,19
503,44921.5,2099.0084375000006,2104.813437500001,101,1,1,0 days 00:34:59.008438,0 days 00:35:04.813438,18
504,44921.5,2106.399687500001,2108.357187499998,101,1,1,0 days 00:35:06.399688,0 days 00:35:08.357187,18
505,44921.5,2109.4371875,2111.782812500001,101,1,1,0 days 00:35:09.437188,0 days 00:35:11.782813,18
506,44921.5,2112.440937500003,2112.997812499998,101,1,1,0 days 00:35:12.440938,0 days 00:35:12.997812,18
507,44921.5,2114.6009374999994,2118.5159375000003,101,1,1,0 days 00:35:14.600937,0 days 00:35:18.515938,18
508,44921.5,2119.2246874999983,2127.493437500001,101,1,1,0 days 00:35:19.224687,0 days 00:35:27.493438,18
509,44921.5,2127.493437500001,2127.9996875,101,1,1,0 days 00:35:27.493438,0 days 00:35:27.999688,19
510,44921.5,2130.8515625,2131.9315625000017,101,1,1,0 days 00:35:30.851562,0 days 00:35:31.931563,19
511,44921.5,2137.432812500003,2138.428437499999,101,1,1,0 days 00:35:37.432813,0 days 00:35:38.428437,19
512,44921.5,2141.0103125000023,2142.107187499998,101,1,1,0 days 00:35:41.010313,0 days 00:35:42.107187,19
513,44921.5,2143.8959374999977,2145.1278125000026,101,1,1,0 days 00:35:43.895937,0 days 00:35:45.127813,18
514,44921.5,2149.127187500002,2150.004687499997,101,1,1,0 days 00:35:49.127188,0 days 00:35:50.004687,18
515,44921.5,2150.274687500001,2153.0084375000006,101,1,1,0 days 00:35:50.274688,0 days 00:35:53.008438,19
516,44921.5,2153.0084375000006,2153.4134374999994,101,1,1,0 days 00:35:53.008438,0 days 00:35:53.413437,18
517,44921.5,2154.1221875000047,2167.9428124999977,101,1,1,0 days 00:35:54.122188,0 days 00:36:07.942812,18
518,44921.5,2167.9428124999977,2169.073437500003,101,1,1,0 days 00:36:07.942812,0 days 00:36:09.073438,2
519,44921.5,2170.1703124999985,2176.0259375000023,101,1,1,0 days 00:36:10.170312,0 days 00:36:16.025938,2
520,44921.5,2177.375937500001,2178.860937500001,101,1,1,0 days 00:36:17.375938,0 days 00:36:18.860938,2
521,44921.5,2179.6878125000003,2181.9490625000035,101,1,1,0 days 00:36:19.687813,0 days 00:36:21.949063,2
522,44921.5,2181.9490625000035,2184.125937500001,101,1,1,0 days 00:36:21.949063,0 days 00:36:24.125938,0
523,44921.5,2185.830312500002,2187.1971875000017,101,1,1,0 days 00:36:25.830313,0 days 00:36:27.197188,0
524,44921.5,2189.0703125,2191.162812499999,101,1,1,0 days 00:36:29.070312,0 days 00:36:31.162812,0
525,44921.5,2193.6603124999965,2198.267187500001,101,1,1,0 days 00:36:33.660312,0 days 00:36:38.267188,0
526,44921.5,2199.3809374999983,2201.3553125000035,101,1,1,0 days 00:36:39.380937,0 days 00:36:41.355313,3
527,44921.5,2203.9371875,2205.9453125,101,1,1,0 days 00:36:43.937188,0 days 00:36:45.945312,3
528,44921.5,2205.9453125,2206.4346875000047,101,1,1,0 days 00:36:45.945312,0 days 00:36:46.434688,2
529,44921.5,2206.4515624999985,2207.1603124999965,101,1,1,0 days 00:36:46.451562,0 days 00:36:47.160312,2
530,44921.5,2207.4471875000017,2208.5271875000035,101,1,1,0 days 00:36:47.447188,0 days 00:36:48.527188,2
531,44921.5,2209.5565625000017,2209.995312500003,101,1,1,0 days 00:36:49.556563,0 days 00:36:49.995313,0
532,44921.5,2209.995312500003,2211.0753125000047,101,1,1,0 days 00:36:49.995313,0 days 00:36:51.075313,10
533,44921.5,2213.944062499999,2215.4459375000006,101,1,1,0 days 00:36:53.944062,0 days 00:36:55.445938,10
534,44921.5,2218.8040624999994,2224.102812500001,101,1,1,0 days 00:36:58.804062,0 days 00:37:04.102813,0
535,44921.5,2252.638437499998,2253.347187500003,101,1,1,0 days 00:37:32.638437,0 days 00:37:33.347188,9
536,44921.5,2290.438437500001,2294.4715625000026,101,1,1,0 days 00:38:10.438438,0 days 00:38:14.471563,26
537,44921.5,2297.3909375000003,2299.1290624999965,101,1,1,0 days 00:38:17.390938,0 days 00:38:19.129062,5
538,44921.5,2303.128437500003,2303.533437500002,101,1,1,0 days 00:38:23.128438,0 days 00:38:23.533438,5
539,44921.5,2304.073437500003,2311.4646875000035,101,1,1,0 days 00:38:24.073438,0 days 00:38:31.464688,5
540,44921.5,2311.9034375000047,2313.439062500001,101,1,1,0 days 00:38:31.903438,0 days 00:38:33.439063,5
541,44921.5,2313.439062500001,2317.5059374999983,101,1,1,0 days 00:38:33.439063,0 days 00:38:37.505937,0
542,44921.5,2315.5821874999965,2316.6790624999994,101,1,1,0 days 00:38:35.582187,0 days 00:38:36.679062,25
543,44921.5,2317.5059374999983,2318.450937499998,101,1,1,0 days 00:38:37.505937,0 days 00:38:38.450937,16
544,44921.5,2318.889687499999,2320.104687500003,101,1,1,0 days 00:38:38.889687,0 days 00:38:40.104688,16
545,44921.5,2320.3578124999985,2325.6565625000003,101,1,1,0 days 00:38:40.357812,0 days 00:38:45.656563,16
546,44921.5,2326.736562500002,2332.0353124999965,101,1,1,0 days 00:38:46.736563,0 days 00:38:52.035312,5
547,44921.5,2333.4528125,2334.9378125000003,101,1,1,0 days 00:38:53.452813,0 days 00:38:54.937813,9
548,44921.5,2333.520312499997,2335.444062499999,101,1,1,0 days 00:38:53.520312,0 days 00:38:55.444062,2
549,44921.5,2334.9378125000003,2338.3128125000003,101,1,1,0 days 00:38:54.937813,0 days 00:38:58.312813,0
550,44921.5,2339.662812499999,2341.4684375,101,1,1,0 days 00:38:59.662812,0 days 00:39:01.468438,0
551,44921.5,2342.345937500002,2343.0040624999965,101,1,1,0 days 00:39:02.345938,0 days 00:39:03.004062,0
552,44921.5,2346.0584375000035,2346.4971875000047,101,1,1,0 days 00:39:06.058438,0 days 00:39:06.497188,0
553,44921.5,2346.4971875000047,2347.003437500003,101,1,1,0 days 00:39:06.497188,0 days 00:39:07.003438,9
554,44921.5,2347.003437500003,2347.4928125000006,101,1,1,0 days 00:39:07.003438,0 days 00:39:07.492813,2
555,44921.5,2347.4928125000006,2347.999062499999,101,1,1,0 days 00:39:07.492813,0 days 00:39:07.999062,0
556,44921.5,2347.999062499999,2348.9946875000023,101,1,1,0 days 00:39:07.999062,0 days 00:39:08.994688,6
557,44921.5,2349.0453124999985,2350.496562499997,101,1,1,0 days 00:39:09.045312,0 days 00:39:10.496562,6
558,44921.5,2350.496562499997,2351.0028125000026,101,1,1,0 days 00:39:10.496562,0 days 00:39:11.002813,0
559,44921.5,2351.0028125000026,2352.774687500001,101,1,1,0 days 00:39:11.002813,0 days 00:39:12.774688,6
560,44921.5,2356.301562499997,2357.111562500002,101,1,1,0 days 00:39:16.301562,0 days 00:39:17.111563,10
561,44921.5,2358.0228124999994,2358.495312500003,101,1,1,0 days 00:39:18.022812,0 days 00:39:18.495313,10
562,44921.5,2371.5059374999983,2371.995312500003,101,1,1,0 days 00:39:31.505937,0 days 00:39:31.995313,6
563,44921.5,2372.9403125000026,2373.4296875,101,1,1,0 days 00:39:32.940313,0 days 00:39:33.429688,6
564,44921.5,2373.4296875,2380.1290624999965,101,1,1,0 days 00:39:33.429688,0 days 00:39:40.129062,0
565,44921.5,2400.3959374999977,2401.813437500001,101,1,1,0 days 00:40:00.395937,0 days 00:40:01.813438,0
566,44921.5,2402.9103124999965,2403.3321874999965,101,1,1,0 days 00:40:02.910312,0 days 00:40:03.332187,0
567,44921.5,2403.8553125000035,2405.053437499999,101,1,1,0 days 00:40:03.855313,0 days 00:40:05.053437,0
568,44921.5,2421.1521875000035,2422.1478124999994,101,1,1,0 days 00:40:21.152188,0 days 00:40:22.147812,0
569,44921.5,2424.2909375000017,2426.602812500001,101,1,1,0 days 00:40:24.290938,0 days 00:40:26.602813,0
570,44921.5,2431.783437500002,2433.184062499997,101,1,1,0 days 00:40:31.783438,0 days 00:40:33.184062,0
571,44921.5,2459.0028125000026,2462.1078124999985,101,1,1,0 days 00:40:59.002813,0 days 00:41:02.107812,5
572,44921.5,2491.841562499998,2494.625937500001,101,1,1,0 days 00:41:31.841562,0 days 00:41:34.625938,9
573,44921.5,2494.946562500001,2496.9378125000003,101,1,1,0 days 00:41:34.946563,0 days 00:41:36.937813,9
574,44921.5,2496.9378125000003,2500.1778124999983,101,1,1,0 days 00:41:36.937813,0 days 00:41:40.177812,0
575,44921.5,2502.253437500003,2504.497812499998,101,1,1,0 days 00:41:42.253438,0 days 00:41:44.497812,0
576,44921.5,2504.497812499998,2505.5271875000035,101,1,1,0 days 00:41:44.497812,0 days 00:41:45.527188,5
577,44921.5,2507.0628125000003,2509.8809374999983,101,1,1,0 days 00:41:47.062813,0 days 00:41:49.880937,5
578,44921.5,2515.5678124999977,2516.175312500003,101,1,1,0 days 00:41:55.567812,0 days 00:41:56.175313,5
579,44921.5,2516.884062500001,2517.5253125000017,101,1,1,0 days 00:41:56.884063,0 days 00:41:57.525313,5
580,44921.5,2518.419687499998,2519.5840624999983,101,1,1,0 days 00:41:58.419687,0 days 00:41:59.584062,5
581,44921.5,2522.790312500001,2523.9378125000003,101,1,1,0 days 00:42:02.790313,0 days 00:42:03.937813,0
582,44921.5,2524.6634374999994,2527.5996874999983,101,1,1,0 days 00:42:04.663437,0 days 00:42:07.599687,0
583,44921.5,2541.1503125000017,2541.5553125000006,101,1,1,0 days 00:42:21.150313,0 days 00:42:21.555313,9
584,44921.5,2541.5721875000017,2542.162812499999,101,1,1,0 days 00:42:21.572188,0 days 00:42:22.162812,9
585,44921.5,2557.1815625000017,2560.9446874999994,101,1,1,0 days 00:42:37.181563,0 days 00:42:40.944687,9
586,44921.5,2560.9446874999994,2563.020312499997,101,1,1,0 days 00:42:40.944687,0 days 00:42:43.020312,0
587,44921.5,2565.129687499997,2566.344687500001,101,1,1,0 days 00:42:45.129687,0 days 00:42:46.344688,9
588,44921.5,2581.279062499998,2585.6834375000035,101,1,1,0 days 00:43:01.279062,0 days 00:43:05.683438,10
589,44921.5,2585.919687499998,2586.9490625000035,101,1,1,0 days 00:43:05.919687,0 days 00:43:06.949063,10
590,44921.5,2586.9996875,2587.725312499999,101,1,1,0 days 00:43:06.999688,0 days 00:43:07.725312,10
591,44921.5,2587.9446874999994,2595.639687499999,101,1,1,0 days 00:43:07.944687,0 days 00:43:15.639687,10
592,44921.5,2595.9434374999983,2596.4159375000017,101,1,1,0 days 00:43:15.943437,0 days 00:43:16.415938,5
593,44921.5,2596.449687499997,2596.939062500001,101,1,1,0 days 00:43:16.449687,0 days 00:43:16.939063,5
594,44921.5,2596.939062500001,2601.073437500003,101,1,1,0 days 00:43:16.939063,0 days 00:43:21.073438,0
595,44921.5,2601.3434375,2604.3978124999994,101,1,1,0 days 00:43:21.343438,0 days 00:43:24.397812,0
596,44921.5,2605.1234374999985,2606.1021875000006,101,1,1,0 days 00:43:25.123437,0 days 00:43:26.102188,0
597,44921.5,2615.569062499999,2622.605937499997,101,1,1,0 days 00:43:35.569062,0 days 00:43:42.605937,5
598,44921.5,2622.7915625000023,2624.4453125,101,1,1,0 days 00:43:42.791563,0 days 00:43:44.445312,5
599,44921.5,2624.4453125,2625.204687500001,101,1,1,0 days 00:43:44.445312,0 days 00:43:45.204688,0
600,44921.5,2626.3353124999994,2627.1790624999994,101,1,1,0 days 00:43:46.335312,0 days 00:43:47.179062,0
601,44921.5,2630.7059375000026,2631.9715625000026,101,1,1,0 days 00:43:50.705938,0 days 00:43:51.971563,0
602,44921.5,2640.223437499997,2641.995312500003,101,1,1,0 days 00:44:00.223437,0 days 00:44:01.995313,9
603,44921.5,2703.454062500001,2707.436562499999,101,1,1,0 days 00:45:03.454063,0 days 00:45:07.436562,5
604,44921.5,2707.436562499999,2710.6090625,101,1,1,0 days 00:45:07.436562,0 days 00:45:10.609063,9
605,44921.5,2710.946562500001,2712.0940625000003,101,1,1,0 days 00:45:10.946563,0 days 00:45:12.094063,9
606,44921.5,2718.7428125000006,2719.4346875000047,101,1,1,0 days 00:45:18.742813,0 days 00:45:19.434688,9
607,44921.5,2723.6871875,2724.4971875000047,101,1,1,0 days 00:45:23.687188,0 days 00:45:24.497188,0
608,44921.5,2724.4971875000047,2725.003437500003,101,1,1,0 days 00:45:24.497188,0 days 00:45:25.003438,9
609,44921.5,2725.003437500003,2725.4928125000006,101,1,1,0 days 00:45:25.003438,0 days 00:45:25.492813,20
610,44921.5,2725.4928125000006,2730.065937500003,101,1,1,0 days 00:45:25.492813,0 days 00:45:30.065938,9
611,44921.5,2730.6903125000026,2734.537812499999,101,1,1,0 days 00:45:30.690313,0 days 00:45:34.537812,9
612,44921.5,2737.5078125,2738.9928125000006,101,1,1,0 days 00:45:37.507812,0 days 00:45:38.992813,2
613,44921.5,2739.043437499997,2740.9165625000023,101,1,1,0 days 00:45:39.043437,0 days 00:45:40.916563,2
614,44921.5,2741.0684374999983,2742.283437500002,101,1,1,0 days 00:45:41.068437,0 days 00:45:42.283438,2
615,44921.5,2743.1778124999983,2743.9371875,101,1,1,0 days 00:45:43.177812,0 days 00:45:43.937188,9
616,44921.5,2745.354687500003,2751.0078125,101,1,1,0 days 00:45:45.354688,0 days 00:45:51.007812,0
617,44921.5,2751.0078125,2757.3021874999977,101,1,1,0 days 00:45:51.007812,0 days 00:45:57.302187,2
618,44921.5,2758.5003125000003,2760.5084375000006,101,1,1,0 days 00:45:58.500313,0 days 00:46:00.508438,4
619,44921.5,2760.5084375000006,2763.259062500001,101,1,1,0 days 00:46:00.508438,0 days 00:46:03.259063,26
620,44921.5,2764.389687499999,2766.5159375000003,101,1,1,0 days 00:46:04.389687,0 days 00:46:06.515938,26
621,44921.5,2777.1640625,2779.442187499997,101,1,1,0 days 00:46:17.164062,0 days 00:46:19.442187,22
622,44921.5,2779.442187499997,2785.095312500001,101,1,1,0 days 00:46:19.442187,0 days 00:46:25.095313,0
623,44921.5,2788.858437499999,2789.6178125000006,101,1,1,0 days 00:46:28.858437,0 days 00:46:29.617813,0
624,44921.5,2808.5684374999983,2818.254687499997,101,1,1,0 days 00:46:48.568437,0 days 00:46:58.254687,0
625,44921.5,2818.5415625000023,2820.060312499998,101,1,1,0 days 00:46:58.541563,0 days 00:47:00.060312,0
626,44921.5,2821.5284375000047,2823.0978124999965,101,1,1,0 days 00:47:01.528438,0 days 00:47:03.097812,0
627,44921.5,3070.5865625000006,3072.0040624999965,101,1,1,0 days 00:51:10.586563,0 days 00:51:12.004062,0
628,44921.5,3072.0040624999965,3073.2865624999977,101,1,1,0 days 00:51:12.004062,0 days 00:51:13.286562,9
629,44921.5,3077.555937500001,3085.5209374999977,101,1,1,0 days 00:51:17.555938,0 days 00:51:25.520937,9
630,34713.5,0.6109375000014552,1.6571875000008731,102,1,2,0 days 00:00:00.610938,0 days 00:00:01.657188,11
631,34713.5,2.889062499998545,4.424687500002619,102,1,2,0 days 00:00:02.889062,0 days 00:00:04.424688,7
632,34713.5,4.424687500002619,7.546562499999709,102,1,2,0 days 00:00:04.424688,0 days 00:00:07.546562,11
633,34713.5,7.546562499999709,13.722812500003783,102,1,2,0 days 00:00:07.546562,0 days 00:00:13.722813,0
634,34713.5,14.667812500003492,20.9453125,102,1,2,0 days 00:00:14.667813,0 days 00:00:20.945312,0
635,34713.5,20.9453125,21.805937500001164,102,1,2,0 days 00:00:20.945312,0 days 00:00:21.805938,11
636,34713.5,23.712812500001743,25.7378125000032,102,1,2,0 days 00:00:23.712813,0 days 00:00:25.737813,0
637,34713.5,26.6996874999968,28.89343750000262,102,1,2,0 days 00:00:26.699687,0 days 00:00:28.893438,0
638,34713.5,28.89343750000262,30.78343750000204,102,1,2,0 days 00:00:28.893438,0 days 00:00:30.783438,5
639,34713.5,31.610312500000877,36.20031249999738,102,1,2,0 days 00:00:31.610313,0 days 00:00:36.200312,5
640,34713.5,37.46593749999738,38.49531250000291,102,1,2,0 days 00:00:37.465937,0 days 00:00:38.495313,0
641,34713.5,38.49531250000291,41.39781249999942,102,1,2,0 days 00:00:38.495313,0 days 00:00:41.397812,2
642,34713.5,41.4653124999968,43.69281249999767,102,1,2,0 days 00:00:41.465312,0 days 00:00:43.692812,2
643,34713.5,45.16093749999709,45.71781249999913,102,1,2,0 days 00:00:45.160937,0 days 00:00:45.717812,0
644,34713.5,47.5234375,48.2153124999968,102,1,2,0 days 00:00:47.523438,0 days 00:00:48.215312,0
645,34713.5,56.33218750000378,58.00281250000262,102,1,2,0 days 00:00:56.332188,0 days 00:00:58.002813,0
646,34713.5,58.00281250000262,60.43281250000291,102,1,2,0 days 00:00:58.002813,0 days 00:01:00.432813,2
647,34713.5,61.64781249999942,63.94281249999767,102,1,2,0 days 00:01:01.647812,0 days 00:01:03.942812,2
648,34713.5,63.94281249999767,65.49531250000291,102,1,2,0 days 00:01:03.942812,0 days 00:01:05.495313,0
649,34713.5,65.49531250000291,70.43968750000204,102,1,2,0 days 00:01:05.495313,0 days 00:01:10.439688,2
650,34713.5,70.43968750000204,70.84468750000087,102,1,2,0 days 00:01:10.439688,0 days 00:01:10.844688,9
651,34713.5,111.73281249999854,113.31906249999884,102,1,2,0 days 00:01:51.732812,0 days 00:01:53.319062,11
652,34713.5,113.31906249999884,115.09093749999738,102,1,2,0 days 00:01:53.319062,0 days 00:01:55.090937,16
653,34713.5,128.6246874999997,131.83093750000262,102,1,2,0 days 00:02:08.624687,0 days 00:02:11.830938,0
654,34713.5,137.72031250000146,141.97281250000378,102,1,2,0 days 00:02:17.720313,0 days 00:02:21.972813,16
655,34713.5,141.97281250000378,142.5971875000032,102,1,2,0 days 00:02:21.972813,0 days 00:02:22.597188,11
656,34713.5,143.00218750000204,143.57593749999796,102,1,2,0 days 00:02:23.002188,0 days 00:02:23.575937,11
657,34713.5,143.57593749999796,144.01468749999913,102,1,2,0 days 00:02:23.575937,0 days 00:02:24.014687,24
658,34713.5,145.9721875000032,146.86656249999942,102,1,2,0 days 00:02:25.972188,0 days 00:02:26.866562,24
659,34713.5,149.0434374999968,149.54968750000262,102,1,2,0 days 00:02:29.043437,0 days 00:02:29.549688,16
660,34713.5,149.9378125000003,150.76468749999913,102,1,2,0 days 00:02:29.937813,0 days 00:02:30.764687,19
661,34713.5,152.21593749999738,156.70468750000146,102,1,2,0 days 00:02:32.215937,0 days 00:02:36.704688,0
662,34713.5,177.2921875000029,178.1528124999968,102,1,2,0 days 00:02:57.292188,0 days 00:02:58.152812,3
663,34713.5,178.9965624999968,179.7390624999971,102,1,2,0 days 00:02:58.996562,0 days 00:02:59.739062,23
664,34713.5,181.44343749999825,182.06781249999767,102,1,2,0 days 00:03:01.443437,0 days 00:03:02.067812,3
665,34713.5,182.16906249999735,185.5271875000035,102,1,2,0 days 00:03:02.169062,0 days 00:03:05.527188,3
666,34713.5,202.95906249999825,204.02218749999884,102,1,2,0 days 00:03:22.959062,0 days 00:03:24.022187,11
667,34713.5,209.9959375000035,210.99156249999945,102,1,2,0 days 00:03:29.995938,0 days 00:03:30.991562,11
668,34713.5,211.58218750000376,212.88156249999884,102,1,2,0 days 00:03:31.582188,0 days 00:03:32.881562,11
669,34713.5,213.607187499998,216.3240625000035,102,1,2,0 days 00:03:33.607187,0 days 00:03:36.324063,11
670,34713.5,217.4378125000003,218.9734374999971,102,1,2,0 days 00:03:37.437813,0 days 00:03:38.973437,11
671,34713.5,219.00718749999945,219.8171874999971,102,1,2,0 days 00:03:39.007187,0 days 00:03:39.817187,23
672,34713.5,220.55968749999735,221.94343749999825,102,1,2,0 days 00:03:40.559687,0 days 00:03:41.943437,23
673,34713.5,226.53343750000204,227.30968749999735,102,1,2,0 days 00:03:46.533438,0 days 00:03:47.309687,23
674,34713.5,230.4484375000029,231.44406249999884,102,1,2,0 days 00:03:50.448438,0 days 00:03:51.444062,3
675,34713.5,231.44406249999884,231.95031249999735,102,1,2,0 days 00:03:51.444062,0 days 00:03:51.950312,23
676,34713.5,231.95031249999735,232.43968750000204,102,1,2,0 days 00:03:51.950312,0 days 00:03:52.439688,0
677,34713.5,232.65906250000265,233.3003125000032,102,1,2,0 days 00:03:52.659063,0 days 00:03:53.300313,0
678,34713.5,234.38031249999767,235.0046874999971,102,1,2,0 days 00:03:54.380312,0 days 00:03:55.004687,0
679,34713.5,235.0046874999971,235.9496874999968,102,1,2,0 days 00:03:55.004687,0 days 00:03:55.949687,27
680,34713.5,237.75531249999767,239.08843750000236,102,1,2,0 days 00:03:57.755312,0 days 00:03:59.088438,27
681,34713.5,239.45968749999884,239.9490625000035,102,1,2,0 days 00:03:59.459687,0 days 00:03:59.949063,27
682,34713.5,240.45531250000204,240.94468749999945,102,1,2,0 days 00:04:00.455313,0 days 00:04:00.944687,11
683,34713.5,240.94468749999945,242.49718749999735,102,1,2,0 days 00:04:00.944687,0 days 00:04:02.497187,0
684,34713.5,243.30718750000236,245.68656249999916,102,1,2,0 days 00:04:03.307188,0 days 00:04:05.686562,0
685,34713.5,245.83843750000236,247.00281250000265,102,1,2,0 days 00:04:05.838438,0 days 00:04:07.002813,0
686,34713.5,247.00281250000265,247.42468750000265,102,1,2,0 days 00:04:07.002813,0 days 00:04:07.424688,2
687,34713.5,247.9140625,249.97281250000376,102,1,2,0 days 00:04:07.914062,0 days 00:04:09.972813,2
688,34713.5,253.9215624999997,256.0815625000032,102,1,2,0 days 00:04:13.921562,0 days 00:04:16.081563,0
689,34713.5,259.1359375000029,263.08468749999884,102,1,2,0 days 00:04:19.135938,0 days 00:04:23.084687,0
690,34713.5,265.1603125000038,265.7340624999997,102,1,2,0 days 00:04:25.160313,0 days 00:04:25.734062,0
691,34713.5,372.18156250000175,372.5865625000006,102,1,2,0 days 00:06:12.181563,0 days 00:06:12.586563,0
692,34713.5,510.1009374999994,511.029062499998,102,1,2,0 days 00:08:30.100937,0 days 00:08:31.029062,12
693,34713.5,514.4378125000003,514.9440624999988,102,1,2,0 days 00:08:34.437813,0 days 00:08:34.944062,12
694,34713.5,514.9440624999988,515.4503124999974,102,1,2,0 days 00:08:34.944062,0 days 00:08:35.450312,23
695,34713.5,516.6653125000012,517.1546874999985,102,1,2,0 days 00:08:36.665313,0 days 00:08:37.154687,20
696,34713.5,517.9140625,518.4203124999985,102,1,2,0 days 00:08:37.914062,0 days 00:08:38.420312,20
697,34713.5,520.5971875000032,521.4409375000032,102,1,2,0 days 00:08:40.597188,0 days 00:08:41.440938,20
698,34713.5,524.4953125000029,525.8959374999977,102,1,2,0 days 00:08:44.495313,0 days 00:08:45.895937,0
699,34713.5,527.3471875000032,527.9378125000003,102,1,2,0 days 00:08:47.347188,0 days 00:08:47.937813,0
700,34713.5,528.6634374999994,529.6084374999991,102,1,2,0 days 00:08:48.663437,0 days 00:08:49.608437,0
701,34713.5,530.2159374999974,531.5153124999997,102,1,2,0 days 00:08:50.215937,0 days 00:08:51.515312,0
702,34713.5,532.4265624999971,534.1984375000029,102,1,2,0 days 00:08:52.426562,0 days 00:08:54.198438,0
703,34713.5,534.6878125000003,535.1434375000026,102,1,2,0 days 00:08:54.687813,0 days 00:08:55.143438,0
704,34713.5,535.7340624999997,536.7296875000029,102,1,2,0 days 00:08:55.734062,0 days 00:08:56.729688,0
705,34713.5,537.2190625000003,538.029062499998,102,1,2,0 days 00:08:57.219063,0 days 00:08:58.029062,0
706,34713.5,538.1303124999977,538.9571875000038,102,1,2,0 days 00:08:58.130312,0 days 00:08:58.957188,0
707,34713.5,543.5809375000026,544.4921875,102,1,2,0 days 00:09:03.580938,0 days 00:09:04.492188,0
708,34713.5,544.4921875,544.9984374999985,102,1,2,0 days 00:09:04.492188,0 days 00:09:04.998437,20
709,34713.5,544.9984374999985,545.7240624999977,102,1,2,0 days 00:09:04.998437,0 days 00:09:05.724062,4
710,34713.5,546.9221875000003,547.9009375000023,102,1,2,0 days 00:09:06.922188,0 days 00:09:07.900938,4
711,34713.5,548.8121874999997,549.5040625000038,102,1,2,0 days 00:09:08.812187,0 days 00:09:09.504063,4
712,34713.5,587.7596875000017,588.4346874999974,102,1,2,0 days 00:09:47.759688,0 days 00:09:48.434687,27
713,34713.5,591.0165625000009,591.8265624999985,102,1,2,0 days 00:09:51.016563,0 days 00:09:51.826562,27
714,34713.5,597.5471875000003,601.5465624999997,102,1,2,0 days 00:09:57.547188,0 days 00:10:01.546562,27
715,34713.5,603.3690625000017,604.4996874999997,102,1,2,0 days 00:10:03.369063,0 days 00:10:04.499687,27
716,34713.5,604.9384375000009,609.6128125000032,102,1,2,0 days 00:10:04.938438,0 days 00:10:09.612813,4
717,34713.5,615.5528124999983,617.9153125000012,102,1,2,0 days 00:10:15.552812,0 days 00:10:17.915313,9
718,34713.5,621.4421874999971,621.9484375000029,102,1,2,0 days 00:10:21.442187,0 days 00:10:21.948438,9
719,34713.5,627.2303125000035,628.0065624999988,102,1,2,0 days 00:10:27.230313,0 days 00:10:28.006562,27
720,34713.5,628.0403125000012,630.9259375000038,102,1,2,0 days 00:10:28.040313,0 days 00:10:30.925938,27
