,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker
48,108188.0,187.2746875000157,188.50656249999884,101,1,1,0 days 00:03:07.274688,0 days 00:03:08.506562,15
49,108188.0,188.9453125,191.25718749999945,101,1,1,0 days 00:03:08.945312,0 days 00:03:11.257187,0
50,108188.0,191.66218749999825,192.82656250000585,101,1,1,0 days 00:03:11.662187,0 days 00:03:12.826563,0
51,108188.0,195.56031250000524,195.9990625000064,101,1,1,0 days 00:03:15.560313,0 days 00:03:15.999063,12
52,108188.0,195.9990625000064,196.50531249999767,101,1,1,0 days 00:03:15.999063,0 days 00:03:16.505312,9
53,108188.0,196.50531249999767,196.99468750001688,101,1,1,0 days 00:03:16.505312,0 days 00:03:16.994688,7
54,108188.0,197.95656249999595,198.44593750001516,101,1,1,0 days 00:03:17.956562,0 days 00:03:18.445938,12
55,108188.0,198.44593750001516,199.00281249999531,101,1,1,0 days 00:03:18.445938,0 days 00:03:19.002812,9
56,108188.0,199.0196874999965,199.4921875,101,1,1,0 days 00:03:19.019687,0 days 00:03:19.492188,9
57,108188.0,199.4921875,205.9384374999936,101,1,1,0 days 00:03:19.492188,0 days 00:03:25.938437,0
58,108188.0,206.71468750001804,207.91281249999884,101,1,1,0 days 00:03:26.714688,0 days 00:03:27.912812,3
59,108188.0,208.2334375000064,208.8409375000192,101,1,1,0 days 00:03:28.233438,0 days 00:03:28.840938,3
60,108188.0,209.88718750001863,211.28781249999884,101,1,1,0 days 00:03:29.887188,0 days 00:03:31.287812,3
61,108188.0,211.57468750001863,213.93718750000696,101,1,1,0 days 00:03:31.574688,0 days 00:03:33.937188,3
62,108188.0,216.3840625000157,217.90281250001863,101,1,1,0 days 00:03:36.384063,0 days 00:03:37.902813,0
63,108188.0,219.59031250001863,221.53093750000696,101,1,1,0 days 00:03:39.590313,0 days 00:03:41.530938,0
64,108188.0,221.53093750000696,226.3065625000163,101,1,1,0 days 00:03:41.530938,0 days 00:03:46.306563,8
65,108188.0,226.3065625000163,229.79968749999531,101,1,1,0 days 00:03:46.306563,0 days 00:03:49.799687,3
66,108188.0,237.25843750001516,238.50718749999945,101,1,1,0 days 00:03:57.258438,0 days 00:03:58.507187,8
67,108188.0,239.9415624999965,243.5021874999948,101,1,1,0 days 00:03:59.941562,0 days 00:04:03.502187,0
68,108188.0,243.5021874999948,248.4971875000192,101,1,1,0 days 00:04:03.502187,0 days 00:04:08.497188,3
69,108188.0,248.4971875000192,254.94343749999825,101,1,1,0 days 00:04:08.497188,0 days 00:04:14.943437,6
70,108188.0,254.94343749999825,256.2934375000186,101,1,1,0 days 00:04:14.943437,0 days 00:04:16.293438,8
71,108188.0,258.7571874999994,263.296562500007,101,1,1,0 days 00:04:18.757187,0 days 00:04:23.296563,8
72,108188.0,264.0559375000157,267.937187500007,101,1,1,0 days 00:04:24.055938,0 days 00:04:27.937188,8
73,108188.0,267.937187500007,271.49781250000524,101,1,1,0 days 00:04:27.937188,0 days 00:04:31.497813,0
74,108188.0,271.49781250000524,276.67843749999884,101,1,1,0 days 00:04:31.497813,0 days 00:04:36.678437,7
75,108188.0,278.2984374999942,281.9940625000163,101,1,1,0 days 00:04:38.298437,0 days 00:04:41.994063,7
76,108188.0,282.4496875000186,283.2259374999994,101,1,1,0 days 00:04:42.449688,0 days 00:04:43.225937,2
77,108188.0,283.4453125,286.65156250001746,101,1,1,0 days 00:04:43.445312,0 days 00:04:46.651563,2
78,108188.0,289.99281250001513,290.83656250001513,101,1,1,0 days 00:04:49.992813,0 days 00:04:50.836563,7
79,108188.0,293.13156249999884,294.81906249999884,101,1,1,0 days 00:04:53.131562,0 days 00:04:54.819062,5
80,108188.0,294.81906249999884,297.9240624999948,101,1,1,0 days 00:04:54.819062,0 days 00:04:57.924062,2
81,108188.0,297.9240624999948,301.2990624999948,101,1,1,0 days 00:04:57.924062,0 days 00:05:01.299062,5
82,108188.0,301.2990624999948,307.05343749999884,101,1,1,0 days 00:05:01.299062,0 days 00:05:07.053437,2
83,108188.0,307.05343749999884,310.85031249999884,101,1,1,0 days 00:05:07.053437,0 days 00:05:10.850312,5
84,108188.0,310.85031249999884,311.7784375000192,101,1,1,0 days 00:05:10.850312,0 days 00:05:11.778438,2
85,108188.0,313.75281249999534,316.2334375000064,101,1,1,0 days 00:05:13.752812,0 days 00:05:16.233438,2
86,108188.0,316.2334375000064,316.9084374999948,101,1,1,0 days 00:05:16.233438,0 days 00:05:16.908437,5
87,108188.0,320.4859374999942,320.9415624999965,101,1,1,0 days 00:05:20.485937,0 days 00:05:20.941562,5
88,108188.0,327.15156250001746,327.5565625000163,101,1,1,0 days 00:05:27.151563,0 days 00:05:27.556563,5
89,108188.0,333.4965625000186,334.6440624999959,101,1,1,0 days 00:05:33.496563,0 days 00:05:34.644062,5
90,108188.0,334.6440624999959,335.13343750001513,101,1,1,0 days 00:05:34.644062,0 days 00:05:35.133438,7
91,108188.0,336.4496875000186,341.8159374999959,101,1,1,0 days 00:05:36.449688,0 days 00:05:41.815937,7
92,108188.0,345.4778125000157,346.9628125000163,101,1,1,0 days 00:05:45.477813,0 days 00:05:46.962813,7
93,108188.0,348.5828124999971,351.4515625000058,101,1,1,0 days 00:05:48.582812,0 days 00:05:51.451563,7
