,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker
72,64578.0,296.59593750000204,298.06406250000146,101,1,1,0 days 00:04:56.595938,0 days 00:04:58.064063,7
73,64578.0,300.12281250000524,301.9621875000012,101,1,1,0 days 00:05:00.122813,0 days 00:05:01.962188,7
74,64578.0,302.5359374999971,304.6790624999994,101,1,1,0 days 00:05:02.535937,0 days 00:05:04.679062,7
75,64578.0,305.38781250000466,305.9953125000029,101,1,1,0 days 00:05:05.387813,0 days 00:05:05.995313,7
76,64578.0,306.99093749999884,307.4296875,101,1,1,0 days 00:05:06.990937,0 days 00:05:07.429688,9
77,64578.0,308.5940625000003,308.9990624999991,101,1,1,0 days 00:05:08.594063,0 days 00:05:08.999062,9
78,64578.0,311.3278124999997,312.0028125000026,101,1,1,0 days 00:05:11.327812,0 days 00:05:12.002813,0
79,64578.0,312.0028125000026,312.4921875,101,1,1,0 days 00:05:12.002813,0 days 00:05:12.492188,7
80,64578.0,314.1290624999965,315.00656249999884,101,1,1,0 days 00:05:14.129062,0 days 00:05:15.006562,6
81,64578.0,315.0403125000012,317.79093750000175,101,1,1,0 days 00:05:15.040313,0 days 00:05:17.790938,6
82,64578.0,319.0228124999994,319.5965625000026,101,1,1,0 days 00:05:19.022812,0 days 00:05:19.596563,17
83,64578.0,319.5965625000026,321.3853125000023,101,1,1,0 days 00:05:19.596563,0 days 00:05:21.385313,6
84,64578.0,322.2290625000023,322.8365625000006,101,1,1,0 days 00:05:22.229063,0 days 00:05:22.836563,6
85,64578.0,323.69718750000175,325.1484375,101,1,1,0 days 00:05:23.697188,0 days 00:05:25.148438,6
86,64578.0,326.6840624999968,328.48968750000495,101,1,1,0 days 00:05:26.684062,0 days 00:05:28.489688,16
87,64578.0,328.7765625000029,329.18156250000175,101,1,1,0 days 00:05:28.776563,0 days 00:05:29.181563,16
88,64578.0,330.0590624999968,332.28656250000495,101,1,1,0 days 00:05:30.059062,0 days 00:05:32.286563,16
89,64578.0,333.1809375000012,333.9403125000026,101,1,1,0 days 00:05:33.180938,0 days 00:05:33.940313,1
90,64578.0,334.0078125,334.4296875,101,1,1,0 days 00:05:34.007812,0 days 00:05:34.429688,19
91,64578.0,337.93968750000204,339.2221875000032,101,1,1,0 days 00:05:37.939688,0 days 00:05:39.222188,19
92,64578.0,339.7959374999991,341.0615624999991,101,1,1,0 days 00:05:39.795937,0 days 00:05:41.061562,19
93,64578.0,342.09093750000466,342.9515625000058,101,1,1,0 days 00:05:42.090938,0 days 00:05:42.951563,19
94,64578.0,344.47031250000146,349.2796875000058,101,1,1,0 days 00:05:44.470313,0 days 00:05:49.279688,6
95,64578.0,350.6465625000056,351.3215625000012,101,1,1,0 days 00:05:50.646563,0 days 00:05:51.321563,6
96,64578.0,353.70093750000524,354.66281249999884,101,1,1,0 days 00:05:53.700938,0 days 00:05:54.662812,21
97,64578.0,357.3290625000009,362.9484375000029,101,1,1,0 days 00:05:57.329063,0 days 00:06:02.948438,16
98,64578.0,365.8171874999971,368.6015625,101,1,1,0 days 00:06:05.817187,0 days 00:06:08.601562,16
99,64578.0,368.6015625,370.9978125000053,101,1,1,0 days 00:06:08.601562,0 days 00:06:10.997813,23
100,64578.0,373.7146875000035,393.0028125000026,101,1,1,0 days 00:06:13.714688,0 days 00:06:33.002813,14
101,64578.0,393.0534374999989,393.5428125000035,101,1,1,0 days 00:06:33.053437,0 days 00:06:33.542813,14
102,64578.0,403.8365625000006,405.11906250000175,101,1,1,0 days 00:06:43.836563,0 days 00:06:45.119063,19
103,64578.0,405.6421875000015,407.2959374999991,101,1,1,0 days 00:06:45.642188,0 days 00:06:47.295937,4
104,64578.0,408.0046874999971,411.17718750000495,101,1,1,0 days 00:06:48.004687,0 days 00:06:51.177188,16
105,64578.0,413.3709375000035,417.0665624999965,101,1,1,0 days 00:06:53.370938,0 days 00:06:57.066562,16
106,64578.0,425.94281250000495,429.2503125000003,101,1,1,0 days 00:07:05.942813,0 days 00:07:09.250313,0
107,64578.0,445.5009375000009,450.0065624999989,101,1,1,0 days 00:07:25.500938,0 days 00:07:30.006562,9
108,64578.0,450.4453125,451.94718750000175,101,1,1,0 days 00:07:30.445312,0 days 00:07:31.947188,8
109,64578.0,451.94718750000175,452.3521875000006,101,1,1,0 days 00:07:31.947188,0 days 00:07:32.352188,11
110,64578.0,453.5334375000021,454.2590625000012,101,1,1,0 days 00:07:33.533438,0 days 00:07:34.259063,14
111,64578.0,454.2590625000012,455.9465625000012,101,1,1,0 days 00:07:34.259063,0 days 00:07:35.946563,5
112,64578.0,455.9465625000012,456.9421874999971,101,1,1,0 days 00:07:35.946563,0 days 00:07:36.942187,9
113,64578.0,456.9421874999971,462.9834374999991,101,1,1,0 days 00:07:36.942187,0 days 00:07:42.983437,16
114,64578.0,463.1353125000023,465.44718750000175,101,1,1,0 days 00:07:43.135313,0 days 00:07:45.447188,16
115,64578.0,465.44718750000175,465.86906250000175,101,1,1,0 days 00:07:45.447188,0 days 00:07:45.869063,6
116,64578.0,468.6028125000012,470.0203124999971,101,1,1,0 days 00:07:48.602813,0 days 00:07:50.020312,6
117,64578.0,471.9103124999965,472.6865624999991,101,1,1,0 days 00:07:51.910312,0 days 00:07:52.686562,12
118,64578.0,474.5934374999997,476.0109375000029,101,1,1,0 days 00:07:54.593437,0 days 00:07:56.010938,26
119,64578.0,476.3146875000021,477.8165624999965,101,1,1,0 days 00:07:56.314688,0 days 00:07:57.816562,26
120,64578.0,478.9978125000053,479.6728125000009,101,1,1,0 days 00:07:58.997813,0 days 00:07:59.672813,20
121,64578.0,484.6003124999989,488.4984375000058,101,1,1,0 days 00:08:04.600312,0 days 00:08:08.498438,26
122,64578.0,488.4984375000058,490.3040624999994,101,1,1,0 days 00:08:08.498438,0 days 00:08:10.304062,20
123,64578.0,490.3040624999994,500.88468750000175,101,1,1,0 days 00:08:10.304062,0 days 00:08:20.884688,26
124,64578.0,500.88468750000175,501.45843750000495,101,1,1,0 days 00:08:20.884688,0 days 00:08:21.458438,22
125,64578.0,501.8296875000015,504.1753125000032,101,1,1,0 days 00:08:21.829688,0 days 00:08:24.175313,22
126,64578.0,507.6684374999968,509.8621875000026,101,1,1,0 days 00:08:27.668437,0 days 00:08:29.862188,0
127,64578.0,533.1328125,535.0059375000055,101,1,1,0 days 00:08:53.132812,0 days 00:08:55.005938,0
128,64578.0,535.0059375000055,535.4953125000029,101,1,1,0 days 00:08:55.005938,0 days 00:08:55.495313,12
129,64578.0,535.4953125000029,536.0015625000015,101,1,1,0 days 00:08:55.495313,0 days 00:08:56.001563,14
130,64578.0,538.6003124999988,539.005312500005,101,1,1,0 days 00:08:58.600312,0 days 00:08:59.005313,6
131,64578.0,541.0640625000015,541.9078125000015,101,1,1,0 days 00:09:01.064063,0 days 00:09:01.907813,22
132,64578.0,546.2953125000058,550.0584375000035,101,1,1,0 days 00:09:06.295313,0 days 00:09:10.058438,0
133,64578.0,554.6315624999988,555.205312500002,101,1,1,0 days 00:09:14.631562,0 days 00:09:15.205313,9
134,64578.0,559.7278125000012,561.7359375000015,101,1,1,0 days 00:09:19.727813,0 days 00:09:21.735938,1
135,64578.0,564.2334374999991,564.9421874999971,101,1,1,0 days 00:09:24.233437,0 days 00:09:24.942187,23
136,64578.0,567.0853124999994,568.9415624999965,101,1,1,0 days 00:09:27.085312,0 days 00:09:28.941562,23
137,64578.0,568.9415624999965,574.7971875000003,101,1,1,0 days 00:09:28.941562,0 days 00:09:34.797188,20
138,64578.0,570.5615624999991,571.0003125000003,101,1,1,0 days 00:09:30.561562,0 days 00:09:31.000313,23
139,64578.0,574.7971875000003,575.3034374999988,101,1,1,0 days 00:09:34.797188,0 days 00:09:35.303437,23
140,64578.0,576.8896874999991,577.3284375000003,101,1,1,0 days 00:09:36.889687,0 days 00:09:37.328438,23
141,64578.0,578.6784374999988,580.939687500002,101,1,1,0 days 00:09:38.678437,0 days 00:09:40.939688,23
142,64578.0,580.939687500002,583.9603124999994,101,1,1,0 days 00:09:40.939688,0 days 00:09:43.960312,20
143,64578.0,585.6646875000006,587.4365624999991,101,1,1,0 days 00:09:45.664688,0 days 00:09:47.436562,20
144,64578.0,587.4365624999991,587.8921875000015,101,1,1,0 days 00:09:47.436562,0 days 00:09:47.892188,9
145,64578.0,588.6178125000006,589.9678124999991,101,1,1,0 days 00:09:48.617813,0 days 00:09:49.967812,22
146,64578.0,605.1384375000052,607.1634374999994,101,1,1,0 days 00:10:05.138438,0 days 00:10:07.163437,23
147,64578.0,607.8215625000012,609.4415624999965,101,1,1,0 days 00:10:07.821563,0 days 00:10:09.441562,23
148,64578.0,609.5090625000012,609.9984375000058,101,1,1,0 days 00:10:09.509063,0 days 00:10:09.998438,23
149,64578.0,609.9984375000058,612.2090625000055,101,1,1,0 days 00:10:09.998438,0 days 00:10:12.209063,9
150,64578.0,612.2090625000055,615.6684374999968,101,1,1,0 days 00:10:12.209063,0 days 00:10:15.668437,6
151,64578.0,616.0565625000017,616.9509375000052,101,1,1,0 days 00:10:16.056563,0 days 00:10:16.950938,6
152,64578.0,627.2784375000047,628.611562500002,101,1,1,0 days 00:10:27.278438,0 days 00:10:28.611563,23
153,64578.0,646.7015625000058,648.0684375000055,101,1,1,0 days 00:10:46.701563,0 days 00:10:48.068438,23
154,64578.0,648.0684375000055,649.5871875000012,101,1,1,0 days 00:10:48.068438,0 days 00:10:49.587188,22
155,64578.0,649.5871875000012,659.4421874999971,101,1,1,0 days 00:10:49.587188,0 days 00:10:59.442187,9
156,64578.0,659.239687500005,663.1040625000023,101,1,1,0 days 00:10:59.239688,0 days 00:11:03.104063,0
157,64578.0,662.4290624999994,663.0028125000026,101,1,1,0 days 00:11:02.429062,0 days 00:11:03.002813,24
158,64578.0,663.0028125000026,663.627187500002,101,1,1,0 days 00:11:03.002813,0 days 00:11:03.627188,9
159,64578.0,664.0153124999997,667.9471875000017,101,1,1,0 days 00:11:04.015312,0 days 00:11:07.947188,9
160,64578.0,667.9471875000017,668.4365624999991,101,1,1,0 days 00:11:07.947188,0 days 00:11:08.436562,11
161,64578.0,668.4365624999991,668.942812500005,101,1,1,0 days 00:11:08.436562,0 days 00:11:08.942813,26
162,64578.0,668.942812500005,670.4446874999994,101,1,1,0 days 00:11:08.942813,0 days 00:11:10.444687,6
163,64578.0,670.4446874999994,674.4946875000023,101,1,1,0 days 00:11:10.444687,0 days 00:11:14.494688,0
164,64578.0,672.6046875000029,673.5159375000003,101,1,1,0 days 00:11:12.604688,0 days 00:11:13.515938,24
165,64578.0,676.9415624999965,679.3040624999994,101,1,1,0 days 00:11:16.941562,0 days 00:11:19.304062,0
166,64578.0,680.502187500002,682.020937500005,101,1,1,0 days 00:11:20.502188,0 days 00:11:22.020938,22
167,64578.0,682.611562500002,683.9446874999994,101,1,1,0 days 00:11:22.611563,0 days 00:11:23.944687,22
168,64578.0,685.2946875000052,685.7334374999991,101,1,1,0 days 00:11:25.294688,0 days 00:11:25.733437,22
169,64578.0,688.6528124999968,690.3403124999968,101,1,1,0 days 00:11:28.652812,0 days 00:11:30.340312,17
170,64578.0,694.4409375000032,694.9471875000017,101,1,1,0 days 00:11:34.440938,0 days 00:11:34.947188,26
171,64578.0,694.9471875000017,696.2296875000029,101,1,1,0 days 00:11:34.947188,0 days 00:11:36.229688,0
172,64578.0,698.642812500002,699.739687500005,101,1,1,0 days 00:11:38.642813,0 days 00:11:39.739688,9
173,64578.0,700.2965624999997,703.9921875,101,1,1,0 days 00:11:40.296562,0 days 00:11:43.992188,9
174,64578.0,707.9409375000032,709.0546875,101,1,1,0 days 00:11:47.940938,0 days 00:11:49.054688,1
175,64578.0,710.6578125000015,712.5815625000032,101,1,1,0 days 00:11:50.657813,0 days 00:11:52.581563,0
176,64578.0,713.7121875000012,715.5009375000009,101,1,1,0 days 00:11:53.712188,0 days 00:11:55.500938,23
177,64578.0,717.9984375000058,718.5721875000017,101,1,1,0 days 00:11:57.998438,0 days 00:11:58.572188,24
178,64578.0,723.6009374999994,724.4278125000055,101,1,1,0 days 00:12:03.600937,0 days 00:12:04.427813,23
179,64578.0,724.6134374999965,725.3728125000052,101,1,1,0 days 00:12:04.613437,0 days 00:12:05.372813,23
180,64578.0,726.2334374999991,729.6590625000026,101,1,1,0 days 00:12:06.233437,0 days 00:12:09.659063,23
181,64578.0,733.5571875000023,733.9959375000035,101,1,1,0 days 00:12:13.557188,0 days 00:12:13.995938,14
182,64578.0,733.9959375000035,735.2278125000012,101,1,1,0 days 00:12:13.995938,0 days 00:12:15.227813,24
183,64578.0,735.8353124999994,738.2484375000058,101,1,1,0 days 00:12:15.835312,0 days 00:12:18.248438,24
184,64578.0,774.9009375000023,777.4996874999997,101,1,1,0 days 00:12:54.900938,0 days 00:12:57.499687,0
185,64578.0,777.4996874999997,778.2253124999988,101,1,1,0 days 00:12:57.499687,0 days 00:12:58.225312,9
186,64578.0,787.1353125000023,788.0971875000032,101,1,1,0 days 00:13:07.135313,0 days 00:13:08.097188,1
187,64578.0,788.4853125000009,790.1728125000009,101,1,1,0 days 00:13:08.485313,0 days 00:13:10.172813,1
188,64578.0,792.7715625000055,793.3790624999965,101,1,1,0 days 00:13:12.771563,0 days 00:13:13.379062,1
189,64578.0,805.0734375000029,806.4909374999988,101,1,1,0 days 00:13:25.073438,0 days 00:13:26.490937,1
190,64578.0,807.5709375000006,809.427187500005,101,1,1,0 days 00:13:27.570938,0 days 00:13:29.427188,1
191,64578.0,810.2371875000026,810.9459375000006,101,1,1,0 days 00:13:30.237188,0 days 00:13:30.945938,1
192,64578.0,810.9459375000006,811.3846875000017,101,1,1,0 days 00:13:30.945938,0 days 00:13:31.384688,23
193,64578.0,811.5871875000012,815.6709374999991,101,1,1,0 days 00:13:31.587188,0 days 00:13:35.670937,23
194,64578.0,817.0040624999965,818.1684374999968,101,1,1,0 days 00:13:37.004062,0 days 00:13:38.168437,23
195,64578.0,818.5903124999968,819.6871874999997,101,1,1,0 days 00:13:38.590312,0 days 00:13:39.687187,23
196,64578.0,820.986562500002,822.4715625000026,101,1,1,0 days 00:13:40.986563,0 days 00:13:42.471563,23
197,64578.0,823.4503125000047,827.6859375000058,101,1,1,0 days 00:13:43.450313,0 days 00:13:47.685938,1
198,64578.0,827.8884375000052,830.0653125000026,101,1,1,0 days 00:13:47.888438,0 days 00:13:50.065313,1
199,64578.0,830.4365624999991,831.4659375000047,101,1,1,0 days 00:13:50.436562,0 days 00:13:51.465938,23
200,64578.0,832.8328124999971,833.6259375000009,101,1,1,0 days 00:13:52.832812,0 days 00:13:53.625938,23
201,64578.0,833.6259375000009,834.4359375000058,101,1,1,0 days 00:13:53.625938,0 days 00:13:54.435938,20
202,64578.0,834.9421874999971,835.3809375000055,101,1,1,0 days 00:13:54.942187,0 days 00:13:55.380938,23
203,64578.0,835.752187500002,838.5703125,101,1,1,0 days 00:13:55.752188,0 days 00:13:58.570312,1
204,64578.0,839.2115625000006,841.4053124999991,101,1,1,0 days 00:13:59.211563,0 days 00:14:01.405312,1
205,64578.0,841.9959375000035,843.9365624999991,101,1,1,0 days 00:14:01.995938,0 days 00:14:03.936562,1
206,64578.0,846.0290625000052,848.1046875000029,101,1,1,0 days 00:14:06.029063,0 days 00:14:08.104688,1
207,64578.0,851.5978124999965,853.302187500005,101,1,1,0 days 00:14:11.597812,0 days 00:14:13.302188,23
208,64578.0,877.770937500005,881.0615624999991,101,1,1,0 days 00:14:37.770938,0 days 00:14:41.061562,1
209,64578.0,881.9559375000026,885.1790624999994,101,1,1,0 days 00:14:41.955938,0 days 00:14:45.179062,1
210,64578.0,885.9721875000032,889.9378125000003,101,1,1,0 days 00:14:45.972188,0 days 00:14:49.937813,1
211,64578.0,890.7140625000029,896.7215625000026,101,1,1,0 days 00:14:50.714063,0 days 00:14:56.721563,1
212,64578.0,897.9028124999968,898.9490625000035,101,1,1,0 days 00:14:57.902812,0 days 00:14:58.949063,1
213,64578.0,898.9490625000035,899.9446874999994,101,1,1,0 days 00:14:58.949063,0 days 00:14:59.944687,16
214,64578.0,899.9446874999994,900.4509375000052,101,1,1,0 days 00:14:59.944687,0 days 00:15:00.450938,1
215,64578.0,900.4509375000052,901.0078125,101,1,1,0 days 00:15:00.450938,0 days 00:15:01.007812,0
216,64578.0,901.0078125,903.0496875000026,101,1,1,0 days 00:15:01.007812,0 days 00:15:03.049688,6
217,64578.0,903.3871874999968,903.9946875000024,101,1,1,0 days 00:15:03.387187,0 days 00:15:03.994688,6
218,64578.0,903.9946875000024,904.8553125000036,101,1,1,0 days 00:15:03.994688,0 days 00:15:04.855313,1
219,64578.0,904.8553125000036,905.3953124999972,101,1,1,0 days 00:15:04.855313,0 days 00:15:05.395312,6
220,64578.0,905.3953124999972,908.5003125000004,101,1,1,0 days 00:15:05.395312,0 days 00:15:08.500313,1
221,64578.0,908.9390625000016,909.4453125,101,1,1,0 days 00:15:08.939063,0 days 00:15:09.445312,22
